gene_id	gene_name	est_counts	tpm
ENSG00000217801.10	AL390719.1	9.86513	1.6375899999999999
ENSG00000273443.1	AL645608.8	0.0	0.0
ENSG00000237330.3	RNF223	1.00251	0.049811
ENSG00000131591.17	C1orf159	117.00003120246998	6.0331670562578985
ENSG00000285812.1	AL390719.3	0.0	0.0
ENSG00000223823.1	LINC01342	0.0	0.0
ENSG00000207730.3	MIR200B	0.0	0.0
ENSG00000207607.3	MIR200A	0.0	0.0
ENSG00000198976.1	MIR429	0.0	0.0
ENSG00000272141.1	AL390719.2	0.0	0.0
ENSG00000205231.1	TTLL10-AS1	0.0	0.0
ENSG00000162571.13	TTLL10	2.0686	0.2624496
ENSG00000186891.14	TNFRSF18	17.0	1.56578
ENSG00000186827.11	TNFRSF4	2.999998	0.3243842
ENSG00000078808.16	SDF4	2469.9988	120.734138
ENSG00000176022.6	B3GALT6	116.99959	3.8493928
ENSG00000184163.3	C1QTNF12	11.0	1.06548
ENSG00000260179.1	AL162741.1	0.0	0.0
ENSG00000160087.20	UBE2J2	837.8426810927	53.17293010356501
ENSG00000230415.1	LINC01786	0.0	0.0
ENSG00000162572.20	SCNN1D	13.0	0.448828
ENSG00000131584.19	ACAP3	284.27115000000003	8.722062
ENSG00000278073.1	MIR6726	0.0	0.0
ENSG00000169972.12	PUSL1	384.40501	30.335604999999997
ENSG00000127054.20	INTS11	945.4227540364509	44.71777973476589
ENSG00000283712.1	MIR6727	0.0	0.0
ENSG00000240731.1	AL139287.1	0.0	0.0
ENSG00000224051.7	CPTP	145.00008999999997	6.712699000000001
ENSG00000169962.5	TAS1R3	3.0	0.0789574
ENSG00000107404.20	DVL1	188.0	6.419385999999999
ENSG00000284372.1	MIR6808	0.0	0.0
ENSG00000162576.16	MXRA8	3790.9961002000005	170.94155876999997
ENSG00000175756.13	AURKAIP1	1131.9994399999998	133.734687
ENSG00000223663.2	NDUFB4P8	0.0	0.0
ENSG00000221978.12	CCNL2	1356.0222539999997	66.29875820000001
ENSG00000224870.6	MRPL20-AS1	0.0	0.0
ENSG00000242485.6	MRPL20	1310.1753999999999	200.383285
ENSG00000264293.2	RN7SL657P	0.0	0.0
ENSG00000272455.1	AL391244.2	0.0	0.0
ENSG00000235098.8	ANKRD65	14.01537	1.0791789999999999
ENSG00000225905.1	AL391244.1	0.0	0.0
ENSG00000205116.3	TMEM88B	0.0	0.0
ENSG00000225285.1	LINC01770	0.0	0.0
ENSG00000179403.12	VWA1	27.99995	1.84482
ENSG00000215915.9	ATAD3C	6.94496	0.163983
ENSG00000160072.19	ATAD3B	261.78855	9.505918999999999
ENSG00000284740.1	AL645728.2	11.1753	5.325743
ENSG00000197785.13	ATAD3A	389.58874470370404	14.5137255480965
ENSG00000205090.9	TMEM240	1.0	0.131529
ENSG00000160075.12	SSU72	916.4177999999999	62.264392
ENSG00000215014.5	AL645728.1	0.0	0.0
ENSG00000274481.1	AL691432.3	0.0	0.0
ENSG00000228594.4	FNDC10	10.0	0.441157
ENSG00000272106.1	AL691432.2	0.0	0.0
ENSG00000197530.12	MIB2	299.99993000000006	14.4454657
ENSG00000189409.13	MMP23B	2.0	0.226861
ENSG00000248333.8	CDK11B	318.0456	17.42303
ENSG00000272004.1	FO704657.1	0.0	0.0
ENSG00000189339.11	SLC35E2B	355.0482	6.2571449999999995
ENSG00000269737.2	AL691432.1	4.564579999999999	0.7235210000000001
ENSG00000215914.4	MMP23A	0.0	0.0
ENSG00000008128.23	CDK11A	128.95432	8.774628
ENSG00000268575.1	AL031282.2	0.0	0.0
ENSG00000227775.3	AL031282.1	4.50586	1.2065839999999999
ENSG00000215790.7	SLC35E2A	168.28900003173828	7.82806200143315
ENSG00000008130.15	NADK	243.00009999999997	8.998814000000001
ENSG00000078369.18	GNB1	411.00166	13.4728763
ENSG00000231050.1	AL109917.1	0.0	0.0
ENSG00000169885.10	CALML6	0.0	0.0
ENSG00000178821.13	TMEM52	2.0	0.312418
ENSG00000142609.18	CFAP74	4.60191	0.143777
ENSG00000233542.1	AL391845.2	0.0	0.0
ENSG00000187730.9	GABRD	2.16932	0.0935018
ENSG00000226969.1	AL391845.1	0.0	0.0
ENSG00000067606.17	PRKCZ	13.53962	0.8513970000000001
ENSG00000271806.1	AL590822.2	0.0	0.0
ENSG00000182873.5	PRKCZ-AS1	0.0	0.0
ENSG00000162585.17	FAAP20	839.002432	98.4451229
ENSG00000234396.3	AL590822.1	0.0	0.0
ENSG00000157933.10	SKI	100.00004	2.098329
ENSG00000116151.14	MORN1	56.48335	4.079587
ENSG00000272161.1	AL589739.1	0.0	0.0
ENSG00000269896.2	AL513477.1	7.00123	0.270544
ENSG00000272420.1	AL513477.2	0.0	0.0
ENSG00000157916.20	RER1	1709.9129000000003	155.496949
ENSG00000157911.10	PEX10	491.08750259928996	25.267410083463997
ENSG00000149527.18	PLCH2	7.864814	0.1507055
ENSG00000224387.1	AL139246.1	0.0	0.0
ENSG00000229393.1	AL139246.4	0.0	0.0
ENSG00000157881.14	PANK4	42.6831227229	1.86304016429
ENSG00000197921.6	HES5	2.0	0.147152
ENSG00000272449.2	AL139246.5	0.0	0.0
ENSG00000238164.6	TNFRSF14-AS1	0.0	0.0
ENSG00000157873.17	TNFRSF14	35.000003	2.2118473499999998
ENSG00000225931.3	AL139246.2	0.0	0.0
ENSG00000228037.1	AL139246.3	0.0	0.0
ENSG00000157870.16	PRXL2B	190.49995	7.335692
ENSG00000142606.16	MMEL1	0.0	0.0
ENSG00000237058.1	AL831784.1	0.0	0.0
ENSG00000215912.12	TTC34	3.42248	0.0347221
ENSG00000285945.1	AC242022.2	0.0	0.0
ENSG00000283259.1	AC242022.1	0.0	0.0
ENSG00000233234.1	AL592464.2	0.0	0.0
ENSG00000231630.1	AL592464.1	0.0	0.0
ENSG00000284745.1	AL589702.1	0.0	0.0
ENSG00000169717.6	ACTRT2	0.0	0.0
ENSG00000177133.10	LINC00982	0.0	0.0
ENSG00000142611.17	PRDM16	31.00002223293	1.1085160473571
ENSG00000283572.1	MIR4251	0.0	0.0
ENSG00000226286.1	AL008733.1	0.0	0.0
ENSG00000279839.1	AL512383.1	0.0	0.0
ENSG00000272235.1	AL590438.1	0.0	0.0
ENSG00000130762.15	ARHGEF16	0.0	0.0
ENSG00000272088.1	AL512413.1	0.0	0.0
ENSG00000162591.16	MEGF6	59.00002	1.1156412
ENSG00000207776.1	MIR551A	0.0	0.0
ENSG00000238260.1	AL513320.1	0.0	0.0
ENSG00000158109.15	TPRG1L	148.089	5.73758
ENSG00000116213.16	WRAP73	271.47431100000006	18.117682
ENSG00000078900.15	TP73	6.999999186939999	0.18556567126899998
ENSG00000227589.1	AL136528.1	0.0	0.0
ENSG00000235131.1	AL136528.2	0.0	0.0
ENSG00000227372.12	TP73-AS1	165.82653000000005	4.502193000000001
ENSG00000276189.1	RF02197	0.0	0.0
ENSG00000162592.10	CCDC27	0.0	0.0
ENSG00000235169.8	SMIM1	2.0	0.417854
ENSG00000130764.10	LRRC47	782.559	16.5135
ENSG00000266075.2	RN7SL574P	0.0	0.0
ENSG00000272153.1	AL365330.1	0.0	0.0
ENSG00000116198.13	CEP104	171.869194	10.978592299999999
ENSG00000169598.15	DFFB	55.833290000000005	2.972738
ENSG00000198912.11	C1orf174	280.87937	15.8510597
ENSG00000236423.5	LINC01134	0.0	0.0
ENSG00000233304.6	LINC01346	0.0	0.0
ENSG00000226374.2	LINC01345	0.0	0.0
ENSG00000284668.1	AL805961.1	0.0	0.0
ENSG00000284703.1	AL805961.2	0.0	0.0
ENSG00000229280.1	EEF1DP6	1.00213	0.350889
ENSG00000235054.3	LINC01777	0.0	0.0
ENSG00000284694.1	AL355602.1	0.0	0.0
ENSG00000227169.2	Z98747.1	0.0	0.0
ENSG00000232596.2	LINC01646	0.0	0.0
ENSG00000196581.10	AJAP1	0.0	0.0
ENSG00000284739.1	BX005132.2	0.0	0.0
ENSG00000284674.1	BX005132.1	0.0	0.0
ENSG00000231510.1	AL691497.1	0.0	0.0
ENSG00000284616.1	AL139823.1	0.0	0.0
ENSG00000284692.2	Z98259.3	0.0	0.0
ENSG00000284666.1	Z98259.2	0.0	0.0
ENSG00000260972.1	Z98259.1	0.0	0.0
ENSG00000283356.1	Z97988.2	0.0	0.0
ENSG00000236948.2	AL365255.1	0.0	0.0
ENSG00000264341.1	Z97988.1	0.0	0.0
ENSG00000264101.1	MIR4689	0.0	0.0
ENSG00000131697.18	NPHP4	98.99998000000001	2.3135323000000003
ENSG00000069424.14	KCNAB2	37.9999692	1.8919687799999998
ENSG00000116254.18	CHD5	1.9999975300000001	0.018211485
ENSG00000285629.1	AL031847.2	0.0	0.0
ENSG00000116251.11	RPL22	2266.81676	244.42098299999998
ENSG00000226944.1	AL031847.1	0.0	0.0
ENSG00000158286.13	RNF207	24.72392	1.3223808
ENSG00000116237.16	ICMT	1435.5390000000002	46.55408
ENSG00000225077.3	LINC00337	0.0	0.0
ENSG00000173673.7	HES3	0.0	0.0
ENSG00000158292.7	GPR153	415.0	8.98311
ENSG00000097021.19	ACOT7	976.00006	66.453917
ENSG00000271746.1	AL031848.2	0.0	0.0
ENSG00000069812.11	HES2	52.07902	2.110533
ENSG00000187017.16	ESPN	3.11384	0.519047
ENSG00000265392.1	MIR4252	0.0	0.0
ENSG00000231868.1	AL031848.1	0.0	0.0
ENSG00000215788.10	TNFRSF25	87.59516	6.329119
ENSG00000171680.21	PLEKHG5	676.0989999999999	16.403243
ENSG00000162408.11	NOL9	310.40734	5.878614000000001
ENSG00000253022.1	RNU6-731P	0.0	0.0
ENSG00000229519.2	AL591866.1	0.0	0.0
ENSG00000173662.21	TAS1R1	146.0	6.79205
ENSG00000204859.13	ZBTB48	155.00034000000002	9.264607999999999
ENSG00000162413.16	KLHL21	1685.50398	33.775439999999996
ENSG00000116273.6	PHF13	207.0	5.20409
ENSG00000041988.15	THAP3	228.00027999999995	18.096310000000003
ENSG00000007923.16	DNAJC11	682.0	21.127139
ENSG00000228750.6	LINC01672	0.0	0.0
ENSG00000284744.1	AL591163.1	0.0	0.0
ENSG00000237436.1	CAMTA1-DT	0.0	0.0
ENSG00000171735.19	CAMTA1	377.0002800000001	63.9801582
ENSG00000227950.1	AL590128.1	0.0	0.0
ENSG00000237365.1	AL512330.1	0.0	0.0
ENSG00000207056.1	RNU1-8P	0.0	0.0
ENSG00000237402.1	CAMTA1-IT1	0.0	0.0
ENSG00000237728.2	Z97987.1	0.0	0.0
ENSG00000225126.1	AL365194.1	0.0	0.0
ENSG00000270171.1	AL359881.3	0.0	0.0
ENSG00000270035.1	AL359881.2	0.0	0.0
ENSG00000269978.1	AL359881.1	0.0	0.0
ENSG00000049245.13	VAMP3	1706.29497	76.37756
ENSG00000269925.1	Z98884.2	0.0	0.0
ENSG00000049246.14	PER3	69.000008242	1.52947083014
ENSG00000236266.1	Z98884.1	0.0	0.0
ENSG00000049247.13	UTS2	0.0	0.0
ENSG00000049249.8	TNFRSF9	13.87979	0.294496
ENSG00000270330.1	AL009183.1	0.0	0.0
ENSG00000116288.13	PARK7	3939.59675	521.123157
ENSG00000200344.1	RF00019	0.0	0.0
ENSG00000284747.1	AL034417.4	0.0	0.0
ENSG00000284716.1	AL034417.3	0.0	0.0
ENSG00000116285.13	ERRFI1	1085.9967800000002	35.922774999999994
ENSG00000238290.1	AL034417.2	0.0	0.0
ENSG00000232848.1	AL034417.1	0.0	0.0
ENSG00000229305.1	AL358876.1	0.0	0.0
ENSG00000227634.2	LINC01714	0.0	0.0
ENSG00000200975.1	RNU1-7P	0.0	0.0
ENSG00000233645.1	AL358876.2	0.0	0.0
ENSG00000251977.1	RNU6-991P	0.0	0.0
ENSG00000162426.14	SLC45A1	33.0	1.20107
ENSG00000252254.1	RF00019	0.0	0.0
ENSG00000142599.18	RERE	364.00023647989997	11.260070353262998
ENSG00000232912.5	RERE-AS1	0.0	0.0
ENSG00000221083.1	RF00599	0.0	0.0
ENSG00000270282.1	AL096855.1	0.0	0.0
ENSG00000234619.1	RPL7P11	0.0	0.0
ENSG00000224315.2	RPL7P7	0.0	0.0
ENSG00000222511.2	RF00019	0.0	0.0
ENSG00000226545.1	AL357552.1	0.0	0.0
ENSG00000228423.2	AL357552.2	0.0	0.0
ENSG00000229716.2	RPL23AP19	0.0	0.0
ENSG00000074800.15	ENO1	15068.074210000004	812.8296000000001
ENSG00000274258.1	MIR6728	0.0	0.0
ENSG00000230679.1	ENO1-AS1	0.0	0.0
ENSG00000201725.1	RNU6-304P	0.0	0.0
ENSG00000238249.2	HMGN2P17	3.03773	0.433816
ENSG00000232208.2	AL139415.1	0.0	0.0
ENSG00000232663.2	AL139415.2	0.0	0.0
ENSG00000131686.15	CA6	0.0	0.0
ENSG00000265141.2	RN7SL451P	0.0	0.0
ENSG00000197241.3	SLC2A7	0.0	0.0
ENSG00000142583.17	SLC2A5	462.43816	23.153653
ENSG00000252404.1	RF00424	0.0	0.0
ENSG00000180758.12	GPR157	15.8221	0.275015
ENSG00000228526.7	MIR34AHG	0.0	0.0
ENSG00000284357.1	MIR34A	0.0	0.0
ENSG00000234546.3	LNCTAM34A	0.0	0.0
ENSG00000049239.12	H6PD	277.43127	3.1503059999999996
ENSG00000171621.14	SPSB1	209.99960000000002	11.40576
ENSG00000284652.1	BX323043.1	0.0	0.0
ENSG00000284693.1	LINC02606	0.0	0.0
ENSG00000252956.1	RNA5SP40	0.0	0.0
ENSG00000235263.1	AL928921.1	0.0	0.0
ENSG00000171612.7	SLC25A33	112.023	2.64082
ENSG00000231181.1	AL954705.1	1.00332	0.203864
ENSG00000188807.13	TMEM201	220.999797	5.242050989999999
ENSG00000171608.15	PIK3CD	232.57464	6.7755860000000006
ENSG00000179840.5	PIK3CD-AS1	0.0	0.0
ENSG00000233268.3	AL691449.1	0.0	0.0
ENSG00000231789.2	PIK3CD-AS2	0.0	0.0
ENSG00000171603.17	CLSTN1	143.00004	3.839819
ENSG00000271264.1	MZT1P1	0.0	0.0
ENSG00000280113.2	AL357140.3	0.0	0.0
ENSG00000178585.15	CTNNBIP1	178.99949999999998	18.56082
ENSG00000223989.1	AL357140.1	0.0	0.0
ENSG00000285701.1	AL357140.4	0.0	0.0
ENSG00000162441.12	LZIC	334.94039000000004	25.130379000000005
ENSG00000228150.1	AL357140.2	0.0	0.0
ENSG00000173614.14	NMNAT1	235.86481000000003	12.174220000000002
ENSG00000202415.1	RN7SKP269	0.0	0.0
ENSG00000283611.2	TMEM274P	0.0	0.0
ENSG00000265521.1	MIR5697	0.0	0.0
ENSG00000241326.1	AL603962.1	0.0	0.0
ENSG00000162444.12	RBP7	74.0979	12.930063
ENSG00000130939.19	UBE4B	373.39825	7.457702
ENSG00000224340.1	AL590639.1	0.0	0.0
ENSG00000233623.2	PGAM1P11	0.0	0.0
ENSG00000201746.1	RNU6-828P	0.0	0.0
ENSG00000054523.17	KIF1B	829.3681904001719	10.541908004091889
ENSG00000264881.1	AL358013.1	0.0	0.0
ENSG00000199562.1	RNU6-37P	0.0	0.0
ENSG00000264501.2	RN7SL731P	0.0	0.0
ENSG00000284735.1	AL139424.3	0.0	0.0
ENSG00000284642.1	AL139424.2	0.0	0.0
ENSG00000142657.21	PGD	4628.955450000001	223.71569000000002
ENSG00000271989.1	AL139424.1	0.0	0.0
ENSG00000251503.8	CENPS-CORT	29.501269999999998	5.694140000000001
ENSG00000175279.22	CENPS	101.1975	11.34792
ENSG00000241563.3	CORT	2.30125	0.202034
ENSG00000160049.12	DFFA	524.49103	21.815130000000003
ENSG00000203469.2	AL354956.1	0.0	0.0
ENSG00000142655.13	PEX14	161.38748999999999	8.36218
ENSG00000243267.3	RN7SL614P	0.0	0.0
ENSG00000130940.15	CASZ1	316.00512999999995	14.029914000000002
ENSG00000272078.1	AL139423.1	0.0	0.0
ENSG00000225158.2	HSPE1P24	0.0	0.0
ENSG00000175262.14	C1orf127	6.0	0.236838
ENSG00000215785.2	CFL1P6	0.0	0.0
ENSG00000120948.17	TARDBP	1580.43149332	81.4847540173
ENSG00000277726.4	AL109811.3	9.753640920639	1.655130127349
ENSG00000009724.16	MASP2	3.0655799999999997	0.1261019
ENSG00000271895.2	AL109811.2	0.0	0.0
ENSG00000116649.10	SRM	369.99959	30.505472
ENSG00000171824.14	EXOSC10	952.2248242100001	37.3896989788
ENSG00000226849.1	AL109811.1	0.0	0.0
ENSG00000230337.1	EXOSC10-AS1	0.0	0.0
ENSG00000198793.12	MTOR	478.00042	5.055023
ENSG00000225602.5	MTOR-AS1	0.0	0.0
ENSG00000253086.1	RNU6-537P	0.0	0.0
ENSG00000171819.5	ANGPTL7	15.0	0.630194
ENSG00000207451.1	RNU6-291P	0.0	0.0
ENSG00000238173.1	RPL39P6	0.0	0.0
ENSG00000120942.13	UBIAD1	317.35393	10.745348
ENSG00000238199.1	UBE2V2P3	0.0	0.0
ENSG00000284646.1	AL031291.1	0.0	0.0
ENSG00000224338.2	MTCYBP45	0.0	0.0
ENSG00000204624.8	DISP3	4.0	0.0686068
ENSG00000285833.1	AL590989.1	0.0	0.0
ENSG00000235643.1	LINC01647	0.0	0.0
ENSG00000284708.1	AL031731.1	0.0	0.0
ENSG00000116661.11	FBXO2	7.1435200000000005	0.379604
ENSG00000132879.14	FBXO44	182.736	9.784248999999999
ENSG00000116663.11	FBXO6	91.7	6.13261
ENSG00000116670.15	MAD2L2	828.00047	79.01339100000001
ENSG00000162490.7	DRAXIN	6.05509	0.0737271
ENSG00000177674.16	AGTRAP	784.999551193	69.86567858439999
ENSG00000215910.7	C1orf167	83.24614151	9.9797612232
ENSG00000177553.6	AL953897.1	0.0	0.0
ENSG00000177000.12	MTHFR	208.98073999999994	4.5371109999999994
ENSG00000011021.23	CLCN6	177.00024	6.049091000000001
ENSG00000276470.1	RF02156	0.0	0.0
ENSG00000278852.1	RF02157	0.0	0.0
ENSG00000175206.10	NPPA	18.99996	2.425347
ENSG00000275915.1	RF02158	0.0	0.0
ENSG00000120937.9	NPPB	0.0	0.0
ENSG00000224904.1	AL021155.1	0.0	0.0
ENSG00000285646.1	AL021155.2	0.0	0.0
ENSG00000199347.1	RNU5E-1	0.0	0.0
ENSG00000201801.1	RNU5E-4P	0.0	0.0
ENSG00000116685.16	KIAA2013	227.29430000000002	8.559208
ENSG00000083444.17	PLOD1	3638.00041	114.886835
ENSG00000116688.16	MFN2	1230.9957299999999	26.468231
ENSG00000270914.1	AL096840.1	0.0	0.0
ENSG00000116691.11	MIIP	387.9995499999999	26.838951
ENSG00000202461.1	RF00019	0.0	0.0
ENSG00000276869.1	MIR6729	0.0	0.0
ENSG00000243539.3	RN7SL649P	0.0	0.0
ENSG00000120949.15	TNFRSF8	0.0	0.0
ENSG00000201135.1	RNU6-777P	0.0	0.0
ENSG00000227875.2	RPL23AP89	0.0	0.0
ENSG00000285604.1	AL357835.1	0.0	0.0
ENSG00000283789.1	MIR7846	0.0	0.0
ENSG00000028137.19	TNFRSF1B	53.5536	2.4193689999999997
ENSG00000263676.1	MIR4632	0.0	0.0
ENSG00000225196.2	RPL10P17	0.0	0.0
ENSG00000252969.1	RF00156	0.0	0.0
ENSG00000048707.15	VPS13D	151.1115414	1.5188992615
ENSG00000239149.1	SNORA59A	0.0	0.0
ENSG00000229484.1	AC243836.1	0.0	0.0
ENSG00000162496.9	DHRS3	114.99992	6.190037
ENSG00000221340.1	RNU6ATAC18P	0.0	0.0
ENSG00000276830.1	MIR6730	0.0	0.0
ENSG00000272482.1	AC254633.1	0.0	0.0
ENSG00000204518.2	AADACL4	1.0	0.0608306
ENSG00000226166.2	AC244670.1	0.0	0.0
ENSG00000188984.12	AADACL3	0.0	0.0
ENSG00000157330.10	C1orf158	3.49247	0.0895391
ENSG00000116726.4	PRAMEF12	395.42	20.9962
ENSG00000116721.9	PRAMEF1	365.235	15.8274
ENSG00000228338.1	LINC01784	0.0	0.0
ENSG00000239810.3	PRAMEF11	62.4795	3.20369
ENSG00000231103.2	PRAMEF30P	0.0	0.0
ENSG00000179172.9	HNRNPCL1	19.5288	1.7529
ENSG00000120952.4	PRAMEF2	155.547	9.04384
ENSG00000243073.3	PRAMEF4	46.7699	2.42212
ENSG00000187545.5	PRAMEF10	10.1783	0.641284
ENSG00000204510.5	PRAMEF7	20.1874428	1.213776298
ENSG00000207434.1	RNU6-1072P	0.0	0.0
ENSG00000234064.1	PRAMEF29P	0.0	0.0
ENSG00000232423.6	PRAMEF6	76.536	4.23222
ENSG00000274178.2	PRAMEF28P	0.0	0.0
ENSG00000274764.5	PRAMEF27	7.41647	0.376345
ENSG00000277058.2	HNRNPCL3	27.532	2.37454
ENSG00000229571.7	PRAMEF25	33.6637000101748	1.708250000523243
ENSG00000277862.1	PRAMEF34P	19.0005	1.26781
ENSG00000236179.1	PRAMEF35P	0.0	0.0
ENSG00000275774.2	HNRNPCL2	10.8577	0.936441
ENSG00000229978.1	PRAMEF36P	0.585985	0.0389524
ENSG00000233336.1	AC245056.1	0.0	0.0
ENSG00000280267.4	PRAMEF26	4.93344	0.250346
ENSG00000179412.10	HNRNPCL4	9.0125	1.05058
ENSG00000204505.4	PRAMEF9	282.445	14.3326
ENSG00000279169.2	PRAMEF13	74.69749999999999	4.83974
ENSG00000279804.2	PRAMEF18	17.0433	0.773957
ENSG00000250894.1	PRAMEF31P	2.94125	0.208235
ENSG00000270601.4	PRAMEF5	0.0	0.0
ENSG00000231219.1	PRAMEF32P	0.359601	0.0336484
ENSG00000207511.1	RNU6-771P	0.0	0.0
ENSG00000182330.10	PRAMEF8	109.402	5.61294
ENSG00000237700.2	PRAMEF33	4.09059	0.259023
ENSG00000204501.7	PRAMEF15	218.201	11.0598
ENSG00000228229.2	AC243961.1	0.0	0.0
ENSG00000204481.7	PRAMEF14	269.1467	16.646520000000002
ENSG00000204480.8	PRAMEF19	81.6259	5.4755
ENSG00000204479.4	PRAMEF17	158.206	9.60389
ENSG00000204478.9	PRAMEF20	200.9828	12.49016
ENSG00000162494.6	LRRC38	1.0	0.0431651
ENSG00000259961.1	AL354712.1	0.0	0.0
ENSG00000215909.3	BRWD1P1	0.0	0.0
ENSG00000162493.16	PDPN	707.69671	37.84929700000001
ENSG00000222952.1	RNA5SP41	0.0	0.0
ENSG00000237445.2	AL359771.1	0.0	0.0
ENSG00000253085.1	RF00564	0.0	0.0
ENSG00000116731.22	PRDM2	302.00030999999996	7.045654
ENSG00000189337.17	KAZN	97.0547493	4.227085704
ENSG00000252151.1	RNU6-1265P	0.0	0.0
ENSG00000231606.1	AL357873.1	0.0	0.0
ENSG00000234593.2	KAZN-AS1	0.0	0.0
ENSG00000235829.1	TBCAP2	0.0	0.0
ENSG00000175147.12	TMEM51-AS1	0.0	0.0
ENSG00000171729.14	TMEM51	26.00002	1.309966
ENSG00000204464.7	C1orf195	0.0	0.0
ENSG00000215720.4	AL035405.1	0.0	0.0
ENSG00000278480.1	AL391094.1	0.0	0.0
ENSG00000142621.19	FHAD1	77.7219375	4.9588274
ENSG00000233485.1	AL031283.2	0.0	0.0
ENSG00000236045.1	AL031283.3	0.0	0.0
ENSG00000228140.1	AL031283.1	0.0	0.0
ENSG00000142634.13	EFHD2	375.00025	14.706751
ENSG00000162438.11	CTRC	1.97032	0.0574876
ENSG00000142615.8	CELA2A	0.0	0.0
ENSG00000215704.9	CELA2B	3.0	0.621587
ENSG00000132906.18	CASP9	232.76847	11.275575
ENSG00000116138.13	DNAJC16	185.27519	5.1235674
ENSG00000251866.1	SCARNA21B	0.0	0.0
ENSG00000272510.1	AL121992.3	0.0	0.0
ENSG00000116771.6	AGMAT	22.0227	0.653803
ENSG00000237301.1	AL121992.1	0.0	0.0
ENSG00000235084.3	CHCHD2P6	1.54931	0.421784
ENSG00000252417.1	RNU7-179P	0.0	0.0
ENSG00000236500.1	CD24P1	0.0	0.0
ENSG00000197312.12	DDI2	300.90430000000003	7.678249999999999
ENSG00000215695.1	RSC1A1	49.5906	2.52956
