gene_id	gene_name	est_counts	tpm
ENSG00000142609.18	CFAP74	10.44556	0.3578945
ENSG00000233542.1	AL391845.2	0.0	0.0
ENSG00000187730.9	GABRD	2.61193	0.0938186
ENSG00000226969.1	AL391845.1	0.0	0.0
ENSG00000067606.17	PRKCZ	13.118044	1.1951293
ENSG00000271806.1	AL590822.2	0.0	0.0
ENSG00000182873.5	PRKCZ-AS1	0.0	0.0
ENSG00000162585.17	FAAP20	601.303406	52.3359892
ENSG00000234396.3	AL590822.1	0.0	0.0
ENSG00000157933.10	SKI	78.0	0.962682
ENSG00000116151.14	MORN1	85.50536	4.5000622
ENSG00000272161.1	AL589739.1	0.0	0.0
ENSG00000269896.2	AL513477.1	15.0012	0.483152
ENSG00000272420.1	AL513477.2	0.0	0.0
ENSG00000157916.20	RER1	2629.05882	171.71740000000003
ENSG00000157911.10	PEX10	850.9366500000001	33.838214
ENSG00000149527.18	PLCH2	5.997906169049	0.09946517869812001
ENSG00000224387.1	AL139246.1	0.0	0.0
ENSG00000229393.1	AL139246.4	0.0	0.0
ENSG00000157881.14	PANK4	110.91685900000002	4.2465834
ENSG00000197921.6	HES5	0.0	0.0
ENSG00000272449.2	AL139246.5	0.0	0.0
ENSG00000238164.6	TNFRSF14-AS1	0.0	0.0
ENSG00000157873.17	TNFRSF14	16.999998	1.5163894999999998
ENSG00000225931.3	AL139246.2	0.0	0.0
ENSG00000228037.1	AL139246.3	0.0	0.0
ENSG00000157870.16	PRXL2B	239.47207	7.0647975
ENSG00000142606.16	MMEL1	1.02801	0.0415516
ENSG00000237058.1	AL831784.1	0.0	0.0
ENSG00000215912.12	TTC34	0.0	0.0
ENSG00000285945.1	AC242022.2	0.0	0.0
ENSG00000283259.1	AC242022.1	0.0	0.0
ENSG00000233234.1	AL592464.2	0.0	0.0
ENSG00000231630.1	AL592464.1	0.0	0.0
ENSG00000284745.1	AL589702.1	0.0	0.0
ENSG00000169717.6	ACTRT2	0.0	0.0
ENSG00000177133.10	LINC00982	0.0	0.0
ENSG00000142611.17	PRDM16	20.409099014268403	0.518277100255185
ENSG00000283572.1	MIR4251	0.0	0.0
ENSG00000226286.1	AL008733.1	0.0	0.0
ENSG00000279839.1	AL512383.1	0.0	0.0
ENSG00000272235.1	AL590438.1	0.0	0.0
ENSG00000130762.15	ARHGEF16	0.0	0.0
ENSG00000272088.1	AL512413.1	0.0	0.0
ENSG00000162591.16	MEGF6	52.99999	0.634959
ENSG00000207776.1	MIR551A	0.0	0.0
ENSG00000238260.1	AL513320.1	0.0	0.0
ENSG00000158109.15	TPRG1L	105.307	3.4006
ENSG00000116213.16	WRAP73	388.44411	18.78087
ENSG00000078900.15	TP73	27.522866	0.4413889
ENSG00000227589.1	AL136528.1	0.0	0.0
ENSG00000235131.1	AL136528.2	0.0	0.0
ENSG00000227372.12	TP73-AS1	343.35195918729465	8.527907626038571
ENSG00000276189.1	RF02197	0.0	0.0
ENSG00000162592.10	CCDC27	3.80542	0.109263
ENSG00000235169.8	SMIM1	0.0	0.0
ENSG00000130764.10	LRRC47	808.911	14.2352
ENSG00000266075.2	RN7SL574P	0.0	0.0
ENSG00000272153.1	AL365330.1	0.0	0.0
ENSG00000116198.13	CEP104	182.48926999999998	6.7858220000000005
ENSG00000169598.15	DFFB	72.1351094	1.83894454
ENSG00000198912.11	C1orf174	557.75547	26.723055
ENSG00000236423.5	LINC01134	0.0	0.0
ENSG00000233304.6	LINC01346	0.0	0.0
ENSG00000226374.2	LINC01345	0.0	0.0
ENSG00000284668.1	AL805961.1	0.0	0.0
ENSG00000284703.1	AL805961.2	0.0	0.0
ENSG00000229280.1	EEF1DP6	0.0	0.0
ENSG00000235054.3	LINC01777	0.0	0.0
ENSG00000284694.1	AL355602.1	0.0	0.0
ENSG00000227169.2	Z98747.1	0.0	0.0
ENSG00000232596.2	LINC01646	0.0	0.0
ENSG00000196581.10	AJAP1	0.0	0.0
ENSG00000284739.1	BX005132.2	0.0	0.0
ENSG00000284674.1	BX005132.1	0.0	0.0
ENSG00000231510.1	AL691497.1	0.0	0.0
ENSG00000284616.1	AL139823.1	0.0	0.0
ENSG00000284692.2	Z98259.3	0.0	0.0
ENSG00000284666.1	Z98259.2	0.0	0.0
ENSG00000260972.1	Z98259.1	0.0	0.0
ENSG00000283356.1	Z97988.2	0.0	0.0
ENSG00000236948.2	AL365255.1	0.0	0.0
ENSG00000264341.1	Z97988.1	0.0	0.0
ENSG00000264101.1	MIR4689	0.0	0.0
ENSG00000131697.18	NPHP4	121.00037	2.240708
ENSG00000069424.14	KCNAB2	59.999970610218	2.1985700109910002
ENSG00000116254.18	CHD5	2.03185	0.02502858
ENSG00000285629.1	AL031847.2	1.80284	0.245591
ENSG00000116251.11	RPL22	3212.1799	269.573488
ENSG00000226944.1	AL031847.1	0.0	0.0
ENSG00000158286.13	RNF207	23.049859100000003	0.5560541999999999
ENSG00000116237.16	ICMT	3201.4516000000003	76.73974
ENSG00000225077.3	LINC00337	0.0	0.0
ENSG00000173673.7	HES3	0.0	0.0
ENSG00000158292.7	GPR153	492.0	8.88132
ENSG00000097021.19	ACOT7	2329.9099399999996	134.57412099999996
ENSG00000271746.1	AL031848.2	0.0	0.0
ENSG00000069812.11	HES2	131.48725	4.2432
ENSG00000187017.16	ESPN	4.0315	0.2956796
ENSG00000265392.1	MIR4252	0.0	0.0
ENSG00000231868.1	AL031848.1	0.0	0.0
ENSG00000215788.10	TNFRSF25	151.88872	8.183183999999999
ENSG00000171680.21	PLEKHG5	773.04685484	16.01140522
ENSG00000162408.11	NOL9	431.01301	5.101379
ENSG00000253022.1	RNU6-731P	0.0	0.0
ENSG00000229519.2	AL591866.1	0.0	0.0
ENSG00000173662.21	TAS1R1	232.0	8.48099
ENSG00000204859.13	ZBTB48	170.0	6.395005599999999
ENSG00000162413.16	KLHL21	2169.215441587685	35.67084233720305
ENSG00000116273.6	PHF13	267.0	5.5972
ENSG00000041988.15	THAP3	307.90729999999996	18.557129
ENSG00000007923.16	DNAJC11	1345.0817499999998	35.869721
ENSG00000228750.6	LINC01672	0.0	0.0
ENSG00000284744.1	AL591163.1	0.0	0.0
ENSG00000237436.1	CAMTA1-DT	0.0	0.0
ENSG00000171735.19	CAMTA1	770.9993679999999	119.31185149999999
ENSG00000227950.1	AL590128.1	0.0	0.0
ENSG00000237365.1	AL512330.1	0.0	0.0
ENSG00000207056.1	RNU1-8P	0.0	0.0
ENSG00000237402.1	CAMTA1-IT1	0.0	0.0
ENSG00000237728.2	Z97987.1	0.0	0.0
ENSG00000225126.1	AL365194.1	0.0	0.0
ENSG00000270171.1	AL359881.3	0.0	0.0
ENSG00000270035.1	AL359881.2	0.0	0.0
ENSG00000269978.1	AL359881.1	0.0	0.0
ENSG00000049245.13	VAMP3	2609.07192	93.831288
ENSG00000269925.1	Z98884.2	0.0	0.0
ENSG00000049246.14	PER3	235.9996075	3.2899730959999998
ENSG00000236266.1	Z98884.1	0.0	0.0
ENSG00000049247.13	UTS2	0.0	0.0
ENSG00000049249.8	TNFRSF9	28.43482	0.801749
ENSG00000270330.1	AL009183.1	0.0	0.0
ENSG00000116288.13	PARK7	6503.115599999999	723.99337
ENSG00000200344.1	RF00019	0.0	0.0
ENSG00000284747.1	AL034417.4	0.0	0.0
ENSG00000284716.1	AL034417.3	0.0	0.0
ENSG00000116285.13	ERRFI1	5737.00318	149.74786
ENSG00000238290.1	AL034417.2	0.0	0.0
ENSG00000232848.1	AL034417.1	2.00991	0.218432
ENSG00000229305.1	AL358876.1	0.0	0.0
ENSG00000227634.2	LINC01714	0.0	0.0
ENSG00000200975.1	RNU1-7P	0.0	0.0
ENSG00000233645.1	AL358876.2	0.0	0.0
ENSG00000251977.1	RNU6-991P	0.0	0.0
ENSG00000162426.14	SLC45A1	33.00004	1.033357
ENSG00000252254.1	RF00019	0.0	0.0
ENSG00000142599.18	RERE	360.99970699999994	5.6702101
ENSG00000232912.5	RERE-AS1	0.0	0.0
ENSG00000221083.1	RF00599	0.0	0.0
ENSG00000270282.1	AL096855.1	0.0	0.0
ENSG00000234619.1	RPL7P11	0.0	0.0
ENSG00000224315.2	RPL7P7	0.0	0.0
ENSG00000222511.2	RF00019	0.0	0.0
ENSG00000226545.1	AL357552.1	0.0	0.0
ENSG00000228423.2	AL357552.2	0.0	0.0
ENSG00000229716.2	RPL23AP19	1.00058	0.295858
ENSG00000074800.15	ENO1	16215.068020000002	749.6121336999998
ENSG00000274258.1	MIR6728	0.0	0.0
ENSG00000230679.1	ENO1-AS1	0.0	0.0
ENSG00000201725.1	RNU6-304P	0.0	0.0
ENSG00000238249.2	HMGN2P17	8.54669	1.01403
ENSG00000232208.2	AL139415.1	0.0	0.0
ENSG00000232663.2	AL139415.2	0.0	0.0
ENSG00000131686.15	CA6	3.76984	0.202431
ENSG00000265141.2	RN7SL451P	0.0	0.0
ENSG00000197241.3	SLC2A7	0.0	0.0
ENSG00000142583.17	SLC2A5	1275.2124800000001	56.32453400000001
ENSG00000252404.1	RF00424	0.0	0.0
ENSG00000180758.12	GPR157	86.55341	1.534056
ENSG00000228526.7	MIR34AHG	0.0	0.0
ENSG00000284357.1	MIR34A	0.0	0.0
ENSG00000234546.3	LNCTAM34A	0.0	0.0
ENSG00000049239.12	H6PD	207.80137000000002	1.961337
ENSG00000171621.14	SPSB1	213.0	5.25258
ENSG00000284652.1	BX323043.1	0.0	0.0
ENSG00000284693.1	LINC02606	0.0	0.0
ENSG00000252956.1	RNA5SP40	0.0	0.0
ENSG00000235263.1	AL928921.1	0.0	0.0
ENSG00000171612.7	SLC25A33	51.8149	1.01857
ENSG00000231181.1	AL954705.1	0.0	0.0
ENSG00000188807.13	TMEM201	318.9996	6.303511
ENSG00000171608.15	PIK3CD	332.1068352967	5.8549050726903
ENSG00000179840.5	PIK3CD-AS1	0.0	0.0
ENSG00000233268.3	AL691449.1	0.0	0.0
ENSG00000231789.2	PIK3CD-AS2	0.0	0.0
ENSG00000171603.17	CLSTN1	198.05967	4.6381179999999995
ENSG00000271264.1	MZT1P1	0.0	0.0
ENSG00000280113.2	AL357140.3	0.0	0.0
ENSG00000178585.15	CTNNBIP1	93.00004000000001	6.488125999999999
ENSG00000223989.1	AL357140.1	0.0	0.0
ENSG00000285701.1	AL357140.4	0.0	0.0
ENSG00000162441.12	LZIC	628.025	33.7929
ENSG00000228150.1	AL357140.2	0.0	0.0
ENSG00000173614.14	NMNAT1	337.27693	13.876911
ENSG00000202415.1	RN7SKP269	0.0	0.0
ENSG00000283611.2	TMEM274P	0.0	0.0
ENSG00000265521.1	MIR5697	0.0	0.0
ENSG00000241326.1	AL603962.1	0.0	0.0
ENSG00000162444.12	RBP7	1.09967	0.109629
ENSG00000130939.19	UBE4B	516.7666800000001	8.069355
ENSG00000224340.1	AL590639.1	0.0	0.0
ENSG00000233623.2	PGAM1P11	1.0	0.132067
ENSG00000201746.1	RNU6-828P	0.0	0.0
ENSG00000054523.17	KIF1B	4730.221687047199	52.47608514542
ENSG00000264881.1	AL358013.1	0.0	0.0
ENSG00000199562.1	RNU6-37P	0.0	0.0
ENSG00000264501.2	RN7SL731P	0.0	0.0
ENSG00000284735.1	AL139424.3	0.0	0.0
ENSG00000284642.1	AL139424.2	0.0	0.0
ENSG00000142657.21	PGD	4817.004290000001	240.64978
ENSG00000271989.1	AL139424.1	0.0	0.0
ENSG00000251503.8	CENPS-CORT	31.752740000000003	4.557763
ENSG00000175279.22	CENPS	153.10841000000002	14.902239999999999
ENSG00000241563.3	CORT	2.13887	0.15626
ENSG00000160049.12	DFFA	879.2797999999999	25.31654
ENSG00000203469.2	AL354956.1	0.0	0.0
ENSG00000142655.13	PEX14	320.64137	14.060758
ENSG00000243267.3	RN7SL614P	0.0	0.0
ENSG00000130940.15	CASZ1	811.08253	21.4477728
ENSG00000272078.1	AL139423.1	0.0	0.0
ENSG00000225158.2	HSPE1P24	0.0	0.0
ENSG00000175262.14	C1orf127	2.0	0.0686857
ENSG00000215785.2	CFL1P6	0.0	0.0
ENSG00000120948.17	TARDBP	3072.1410290000003	134.2420324
ENSG00000277726.4	AL109811.3	35.3435	4.45598
ENSG00000009724.16	MASP2	4.0747	0.13708019999999999
ENSG00000271895.2	AL109811.2	0.0	0.0
ENSG00000116649.10	SRM	298.00023000000004	21.372130000000002
ENSG00000171824.14	EXOSC10	1416.12222355432	44.461749100639
ENSG00000226849.1	AL109811.1	0.0	0.0
ENSG00000230337.1	EXOSC10-AS1	0.0	0.0
ENSG00000198793.12	MTOR	883.9999499999999	8.2987616
ENSG00000225602.5	MTOR-AS1	0.0	0.0
ENSG00000253086.1	RNU6-537P	0.0	0.0
ENSG00000171819.5	ANGPTL7	35.0	1.22546
ENSG00000207451.1	RNU6-291P	0.0	0.0
ENSG00000238173.1	RPL39P6	0.0	0.0
ENSG00000120942.13	UBIAD1	497.33679	13.285823
ENSG00000238199.1	UBE2V2P3	0.0	0.0
ENSG00000284646.1	AL031291.1	0.0	0.0
ENSG00000224338.2	MTCYBP45	0.0	0.0
ENSG00000204624.8	DISP3	6.0	0.1650122
ENSG00000285833.1	AL590989.1	0.0	0.0
ENSG00000235643.1	LINC01647	0.0	0.0
ENSG00000284708.1	AL031731.1	0.0	0.0
ENSG00000116661.11	FBXO2	7.0231200000000005	0.3792125
ENSG00000132879.14	FBXO44	195.93152	10.007817
ENSG00000116663.11	FBXO6	84.755488	4.7252447
ENSG00000116670.15	MAD2L2	1072.9995900000001	85.87845030000001
ENSG00000162490.7	DRAXIN	25.7993	0.262048
ENSG00000177674.16	AGTRAP	632.00045	47.222843000000005
ENSG00000215910.7	C1orf167	267.11523	27.491226
ENSG00000177553.6	AL953897.1	0.0	0.0
ENSG00000177000.12	MTHFR	448.549265004959	8.8181649461221
ENSG00000011021.23	CLCN6	461.65306764031	10.096623155308999
ENSG00000276470.1	RF02156	0.0	0.0
ENSG00000278852.1	RF02157	0.0	0.0
ENSG00000175206.10	NPPA	34.60457	3.5251509999999997
ENSG00000275915.1	RF02158	0.0	0.0
ENSG00000120937.9	NPPB	0.0	0.0
ENSG00000224904.1	AL021155.1	0.0	0.0
ENSG00000285646.1	AL021155.2	0.0	0.0
ENSG00000199347.1	RNU5E-1	0.0	0.0
ENSG00000201801.1	RNU5E-4P	0.0	0.0
ENSG00000116685.16	KIAA2013	233.09174	6.460244299999999
ENSG00000083444.17	PLOD1	6210.54805	164.291406
ENSG00000116688.16	MFN2	2540.9999300000004	44.999829999999996
ENSG00000270914.1	AL096840.1	0.0	0.0
ENSG00000116691.11	MIIP	465.00032	23.954057
ENSG00000202461.1	RF00019	0.0	0.0
ENSG00000276869.1	MIR6729	0.0	0.0
ENSG00000243539.3	RN7SL649P	0.0	0.0
ENSG00000120949.15	TNFRSF8	0.0	0.0
ENSG00000201135.1	RNU6-777P	0.0	0.0
ENSG00000227875.2	RPL23AP89	0.0	0.0
ENSG00000285604.1	AL357835.1	0.0	0.0
ENSG00000283789.1	MIR7846	0.0	0.0
ENSG00000028137.19	TNFRSF1B	88.3813000109615	1.824170000233043
ENSG00000263676.1	MIR4632	0.0	0.0
ENSG00000225196.2	RPL10P17	0.0	0.0
ENSG00000252969.1	RF00156	0.0	0.0
ENSG00000048707.15	VPS13D	176.17290000000003	2.0114021
ENSG00000239149.1	SNORA59A	0.0	0.0
ENSG00000229484.1	AC243836.1	0.0	0.0
ENSG00000162496.9	DHRS3	344.00035	13.519242700000001
ENSG00000221340.1	RNU6ATAC18P	0.0	0.0
ENSG00000276830.1	MIR6730	0.0	0.0
ENSG00000272482.1	AC254633.1	0.0	0.0
ENSG00000204518.2	AADACL4	0.0	0.0
ENSG00000226166.2	AC244670.1	0.0	0.0
ENSG00000188984.12	AADACL3	0.0	0.0
ENSG00000157330.10	C1orf158	9.01331	0.192683
ENSG00000116726.4	PRAMEF12	173.617	7.68007
ENSG00000116721.9	PRAMEF1	112.623	4.06719
ENSG00000228338.1	LINC01784	0.0	0.0
ENSG00000239810.3	PRAMEF11	17.4708	0.746353
ENSG00000231103.2	PRAMEF30P	0.0	0.0
ENSG00000179172.9	HNRNPCL1	7.75651	0.57933
ENSG00000120952.4	PRAMEF2	33.8341	1.63858
ENSG00000243073.3	PRAMEF4	2.23501	0.0964317
ENSG00000187545.5	PRAMEF10	4.67979	0.245557
ENSG00000204510.5	PRAMEF7	13.1206	0.657057
ENSG00000207434.1	RNU6-1072P	0.0	0.0
ENSG00000234064.1	PRAMEF29P	0.0	0.0
ENSG00000232423.6	PRAMEF6	26.2378	1.20862
ENSG00000274178.2	PRAMEF28P	0.0	0.0
ENSG00000274764.5	PRAMEF27	0.0	0.0
ENSG00000277058.2	HNRNPCL3	4.99782	0.358715
ENSG00000229571.7	PRAMEF25	0.0008010744000000001	3.4311661e-05
ENSG00000277862.1	PRAMEF34P	2.48149	0.13788
ENSG00000236179.1	PRAMEF35P	0.0	0.0
ENSG00000275774.2	HNRNPCL2	0.000105639	7.58215e-06
ENSG00000229978.1	PRAMEF36P	0.7950735	0.10596346
ENSG00000233336.1	AC245056.1	0.0	0.0
ENSG00000280267.4	PRAMEF26	18.322	0.774618
ENSG00000179412.10	HNRNPCL4	0.0	0.0
ENSG00000204505.4	PRAMEF9	12.6178	0.533454
ENSG00000279169.2	PRAMEF13	7.35407	0.400613
ENSG00000279804.2	PRAMEF18	0.583271	0.0220716
ENSG00000250894.1	PRAMEF31P	0.0	0.0
ENSG00000270601.4	PRAMEF5	0.0	0.0
ENSG00000231219.1	PRAMEF32P	0.0	0.0
ENSG00000207511.1	RNU6-771P	0.0	0.0
ENSG00000182330.10	PRAMEF8	39.7139847	1.75212701
ENSG00000237700.2	PRAMEF33	1.88014	0.0991495
ENSG00000204501.7	PRAMEF15	66.4474	2.80604
ENSG00000228229.2	AC243961.1	0.0	0.0
ENSG00000204481.7	PRAMEF14	80.7907	4.27381
ENSG00000204480.8	PRAMEF19	6.33507	0.353869
ENSG00000204479.4	PRAMEF17	5.0	0.252801
ENSG00000204478.9	PRAMEF20	45.0932928	2.2508227599999997
ENSG00000162494.6	LRRC38	7.0	0.251804
ENSG00000259961.1	AL354712.1	0.0	0.0
ENSG00000215909.3	BRWD1P1	0.0	0.0
ENSG00000162493.16	PDPN	3588.5618863320005	128.89427328304
ENSG00000222952.1	RNA5SP41	0.0	0.0
ENSG00000237445.2	AL359771.1	0.0	0.0
ENSG00000253085.1	RF00564	0.0	0.0
ENSG00000116731.22	PRDM2	978.31511139076	15.8016730398854
ENSG00000189337.17	KAZN	167.00038	5.2047355
ENSG00000252151.1	RNU6-1265P	0.0	0.0
ENSG00000231606.1	AL357873.1	0.0	0.0
ENSG00000234593.2	KAZN-AS1	0.0	0.0
ENSG00000235829.1	TBCAP2	2.0	0.71009
ENSG00000175147.12	TMEM51-AS1	0.0	0.0
ENSG00000171729.14	TMEM51	18.0	0.769854
ENSG00000204464.7	C1orf195	0.0	0.0
ENSG00000215720.4	AL035405.1	1.0	0.125317
ENSG00000278480.1	AL391094.1	0.0	0.0
ENSG00000142621.19	FHAD1	192.55401	9.708592799999998
ENSG00000233485.1	AL031283.2	0.0	0.0
ENSG00000236045.1	AL031283.3	0.0	0.0
ENSG00000228140.1	AL031283.1	0.0	0.0
ENSG00000142634.13	EFHD2	305.0	9.75921
ENSG00000162438.11	CTRC	11.31565	0.416474
ENSG00000142615.8	CELA2A	2.2886699999999998	0.308695
ENSG00000215704.9	CELA2B	14.711319999999999	2.14851
ENSG00000132906.18	CASP9	570.29537	24.768433999999996
ENSG00000116138.13	DNAJC16	684.40762	15.0099258
ENSG00000251866.1	SCARNA21B	0.0	0.0
ENSG00000272510.1	AL121992.3	0.0	0.0
ENSG00000116771.6	AGMAT	55.1458	1.36493
ENSG00000237301.1	AL121992.1	0.0	0.0
ENSG00000235084.3	CHCHD2P6	3.07151	0.695647
ENSG00000252417.1	RNU7-179P	0.0	0.0
ENSG00000236500.1	CD24P1	0.0	0.0
ENSG00000197312.12	DDI2	785.2306900000001	18.828568
