gene_id	gene_name	est_counts	tpm
ENSG00000268663.1	WBP1LP6	0.0	0.0
ENSG00000284662.1	OR4F16	0.0	0.0
ENSG00000229376.3	CICP3	0.0	0.0
ENSG00000228327.3	AL669831.1	59.6637	0.801547
ENSG00000223181.1	RNU6-1199P	0.0	0.0
ENSG00000229905.1	AL669831.2	0.0	0.0
ENSG00000237491.9	AL669831.5	0.0	0.0
ENSG00000285268.1	AL669831.7	0.0	0.0
ENSG00000230092.7	AL669831.4	4.15448	1.458092
ENSG00000177757.2	FAM87B	0.0	0.0
ENSG00000228794.8	LINC01128	0.0	0.0
ENSG00000225880.5	LINC00115	0.0	0.0
ENSG00000230368.2	FAM41C	0.0	0.0
ENSG00000234711.1	TUBB8P11	0.0	0.0
ENSG00000283040.1	AL669831.6	0.0	0.0
ENSG00000272438.1	AL645608.6	0.0	0.0
ENSG00000230699.2	AL645608.2	0.0	0.0
ENSG00000241180.1	AL645608.4	0.0	0.0
ENSG00000223764.2	LINC02593	0.0	0.0
ENSG00000187634.12	SAMD11	8.18054	0.4355487
ENSG00000188976.11	NOC2L	2259.61366	80.857749
ENSG00000187961.14	KLHL17	31.0	1.4414129999999998
ENSG00000187583.10	PLEKHN1	11.0	0.411486
ENSG00000187642.9	PERM1	0.0	0.0
ENSG00000272512.1	AL645608.7	0.0	0.0
ENSG00000188290.10	HES4	4.0	0.438217
ENSG00000187608.9	ISG15	171.0	28.3327
ENSG00000231702.2	AL645608.3	0.0	0.0
ENSG00000224969.1	AL645608.1	0.0	0.0
ENSG00000188157.15	AGRN	162.1397	2.462621
ENSG00000242590.1	AL645608.5	0.0	0.0
ENSG00000217801.10	AL390719.1	16.012046	3.1577692
ENSG00000273443.1	AL645608.8	0.0	0.0
ENSG00000237330.3	RNF223	2.00499	0.0957357
ENSG00000131591.17	C1orf159	136.00039999999996	6.899730000000001
ENSG00000285812.1	AL390719.3	0.0	0.0
ENSG00000223823.1	LINC01342	0.0	0.0
ENSG00000207730.3	MIR200B	0.0	0.0
ENSG00000207607.3	MIR200A	0.0	0.0
ENSG00000198976.1	MIR429	0.0	0.0
ENSG00000272141.1	AL390719.2	0.0	0.0
ENSG00000205231.1	TTLL10-AS1	0.0	0.0
ENSG00000162571.13	TTLL10	1.31336	0.257913
ENSG00000186891.14	TNFRSF18	9.0	0.877444
ENSG00000186827.11	TNFRSF4	0.0	0.0
ENSG00000078808.16	SDF4	2912.0020099999992	145.42158
ENSG00000176022.6	B3GALT6	67.999995	2.15015793
ENSG00000184163.3	C1QTNF12	6.0	0.7290449999999999
ENSG00000260179.1	AL162741.1	0.0	0.0
ENSG00000160087.20	UBE2J2	745.8588094999999	50.38736841200001
ENSG00000230415.1	LINC01786	0.0	0.0
ENSG00000162572.20	SCNN1D	8.0	0.265447
ENSG00000131584.19	ACAP3	131.26959	3.6834865000000003
ENSG00000278073.1	MIR6726	0.0	0.0
ENSG00000169972.12	PUSL1	250.92352900000003	19.605842900000003
ENSG00000127054.20	INTS11	1377.1181030000002	66.41370440000001
ENSG00000283712.1	MIR6727	0.0	0.0
ENSG00000240731.1	AL139287.1	0.0	0.0
ENSG00000224051.7	CPTP	53.0	2.21377
ENSG00000169962.5	TAS1R3	0.0	0.0
ENSG00000107404.20	DVL1	124.99997	4.535902
ENSG00000284372.1	MIR6808	0.0	0.0
ENSG00000162576.16	MXRA8	4915.996700000001	233.230137
ENSG00000175756.13	AURKAIP1	1287.00006	145.35356
ENSG00000223663.2	NDUFB4P8	0.0	0.0
ENSG00000221978.12	CCNL2	1778.5002200000004	88.20509400000002
ENSG00000224870.6	MRPL20-AS1	0.0	0.0
ENSG00000242485.6	MRPL20	1543.74575	226.00249000000002
ENSG00000264293.2	RN7SL657P	0.0	0.0
ENSG00000272455.1	AL391244.2	0.0	0.0
ENSG00000235098.8	ANKRD65	34.297000000000004	2.78648
ENSG00000225905.1	AL391244.1	0.0	0.0
ENSG00000205116.3	TMEM88B	0.0	0.0
ENSG00000225285.1	LINC01770	0.0	0.0
ENSG00000179403.12	VWA1	17.0	0.502967
ENSG00000215915.9	ATAD3C	7.40395	0.518442
ENSG00000160072.19	ATAD3B	217.98884999999999	7.3727030000000005
ENSG00000284740.1	AL645728.2	4.44165	3.24115
ENSG00000197785.13	ATAD3A	305.33781000000005	11.944740999999999
ENSG00000205090.9	TMEM240	1.0	0.126388
ENSG00000160075.12	SSU72	1033.5632699999999	64.749473
ENSG00000215014.5	AL645728.1	0.0	0.0
ENSG00000274481.1	AL691432.3	0.0	0.0
ENSG00000228594.4	FNDC10	3.0	0.127189
ENSG00000272106.1	AL691432.2	0.0	0.0
ENSG00000197530.12	MIB2	43.03093753430001	3.271772958422
ENSG00000189409.13	MMP23B	1.0	0.209487
ENSG00000248333.8	CDK11B	295.01427	19.035411
ENSG00000272004.1	FO704657.1	0.0	0.0
ENSG00000189339.11	SLC35E2B	493.90349999999995	7.703432
ENSG00000269737.2	AL691432.1	7.0073	0.752907
ENSG00000215914.4	MMP23A	0.0	0.0
ENSG00000008128.23	CDK11A	168.02862183300002	13.039883468400001
ENSG00000268575.1	AL031282.2	0.0	0.0
ENSG00000227775.3	AL031282.1	14.28922	2.7734300000000003
ENSG00000215790.7	SLC35E2A	196.37954009	5.070272639000001
ENSG00000008130.15	NADK	138.00006000000002	4.1018866
ENSG00000078369.18	GNB1	833.00587	25.0671038
ENSG00000231050.1	AL109917.1	0.0	0.0
ENSG00000169885.10	CALML6	0.0	0.0
ENSG00000178821.13	TMEM52	1.0	0.104681
ENSG00000142609.18	CFAP74	15.580190000000002	1.0279127
ENSG00000233542.1	AL391845.2	0.0	0.0
ENSG00000187730.9	GABRD	10.2306	0.423774
ENSG00000226969.1	AL391845.1	0.0	0.0
ENSG00000067606.17	PRKCZ	2.0083	0.357203
ENSG00000271806.1	AL590822.2	0.0	0.0
ENSG00000182873.5	PRKCZ-AS1	0.0	0.0
ENSG00000162585.17	FAAP20	522.9673585451001	51.97570318346
ENSG00000234396.3	AL590822.1	0.0	0.0
ENSG00000157933.10	SKI	73.0	1.03817
ENSG00000116151.14	MORN1	65.475676	3.7862315000000004
ENSG00000272161.1	AL589739.1	0.0	0.0
ENSG00000269896.2	AL513477.1	5.00041	0.1857
ENSG00000272420.1	AL513477.2	0.0	0.0
ENSG00000157916.20	RER1	2821.7570800000003	206.77543300000002
ENSG00000157911.10	PEX10	768.2367	33.615541
ENSG00000149527.18	PLCH2	1.0	0.0382434
ENSG00000224387.1	AL139246.1	0.0	0.0
ENSG00000229393.1	AL139246.4	0.0	0.0
ENSG00000157881.14	PANK4	87.090052	3.1519132699999997
ENSG00000197921.6	HES5	0.0	0.0
ENSG00000272449.2	AL139246.5	0.0	0.0
ENSG00000238164.6	TNFRSF14-AS1	0.0	0.0
ENSG00000157873.17	TNFRSF14	12.999998999999997	1.0124398
ENSG00000225931.3	AL139246.2	0.0	0.0
ENSG00000228037.1	AL139246.3	0.0	0.0
ENSG00000157870.16	PRXL2B	236.77392999999998	7.947255
ENSG00000142606.16	MMEL1	0.22635	0.0449711
ENSG00000237058.1	AL831784.1	0.0	0.0
ENSG00000215912.12	TTC34	0.0	0.0
ENSG00000285945.1	AC242022.2	0.0	0.0
ENSG00000283259.1	AC242022.1	0.0	0.0
ENSG00000233234.1	AL592464.2	0.0	0.0
ENSG00000231630.1	AL592464.1	0.0	0.0
ENSG00000284745.1	AL589702.1	0.0	0.0
ENSG00000169717.6	ACTRT2	0.0	0.0
ENSG00000177133.10	LINC00982	0.0	0.0
ENSG00000142611.17	PRDM16	6.03325	0.2732861
ENSG00000283572.1	MIR4251	0.0	0.0
ENSG00000226286.1	AL008733.1	0.0	0.0
ENSG00000279839.1	AL512383.1	0.0	0.0
ENSG00000272235.1	AL590438.1	0.0	0.0
ENSG00000130762.15	ARHGEF16	0.0	0.0
ENSG00000272088.1	AL512413.1	0.0	0.0
ENSG00000162591.16	MEGF6	35.999959999999994	0.892738
ENSG00000207776.1	MIR551A	0.0	0.0
ENSG00000238260.1	AL513320.1	0.0	0.0
ENSG00000158109.15	TPRG1L	107.7320202685	4.011400832237
ENSG00000116213.16	WRAP73	332.43086	18.740762
ENSG00000078900.15	TP73	17.388600125024	0.29497300209071997
ENSG00000227589.1	AL136528.1	0.0	0.0
ENSG00000235131.1	AL136528.2	0.0	0.0
ENSG00000227372.12	TP73-AS1	250.37471026696	7.190607836996802
ENSG00000276189.1	RF02197	0.0	0.0
ENSG00000162592.10	CCDC27	4.83631	0.160097
ENSG00000235169.8	SMIM1	0.0	0.0
ENSG00000130764.10	LRRC47	747.239	15.155
ENSG00000266075.2	RN7SL574P	0.0	0.0
ENSG00000272153.1	AL365330.1	0.0	0.0
ENSG00000116198.13	CEP104	154.38348	8.671832
ENSG00000169598.15	DFFB	52.380199999999995	1.7807819999999999
ENSG00000198912.11	C1orf174	509.77950000000004	27.560917
ENSG00000236423.5	LINC01134	0.0	0.0
ENSG00000233304.6	LINC01346	0.0	0.0
ENSG00000226374.2	LINC01345	0.0	0.0
ENSG00000284668.1	AL805961.1	0.0	0.0
ENSG00000284703.1	AL805961.2	0.0	0.0
ENSG00000229280.1	EEF1DP6	0.0	0.0
ENSG00000235054.3	LINC01777	0.0	0.0
ENSG00000284694.1	AL355602.1	0.0	0.0
ENSG00000227169.2	Z98747.1	0.0	0.0
ENSG00000232596.2	LINC01646	0.0	0.0
ENSG00000196581.10	AJAP1	0.0	0.0
ENSG00000284739.1	BX005132.2	0.0	0.0
ENSG00000284674.1	BX005132.1	0.0	0.0
ENSG00000231510.1	AL691497.1	0.0	0.0
ENSG00000284616.1	AL139823.1	0.0	0.0
ENSG00000284692.2	Z98259.3	0.0	0.0
ENSG00000284666.1	Z98259.2	0.0	0.0
ENSG00000260972.1	Z98259.1	0.0	0.0
ENSG00000283356.1	Z97988.2	0.0	0.0
ENSG00000236948.2	AL365255.1	0.0	0.0
ENSG00000264341.1	Z97988.1	0.0	0.0
ENSG00000264101.1	MIR4689	0.0	0.0
ENSG00000131697.18	NPHP4	139.99999	2.650142
ENSG00000069424.14	KCNAB2	40.00001606072	2.624754669403
ENSG00000116254.18	CHD5	6.21831	0.0707769
ENSG00000285629.1	AL031847.2	3.35067	0.528304
ENSG00000116251.11	RPL22	2286.26458	210.91338100000002
ENSG00000226944.1	AL031847.1	0.0	0.0
ENSG00000158286.13	RNF207	20.703671999999997	1.4532500000000002
ENSG00000116237.16	ICMT	2255.0127799999996	62.638994999999994
ENSG00000225077.3	LINC00337	0.0	0.0
ENSG00000173673.7	HES3	0.0	0.0
ENSG00000158292.7	GPR153	661.0	13.7516
ENSG00000097021.19	ACOT7	2537.976219999999	168.501752
ENSG00000271746.1	AL031848.2	0.0	0.0
ENSG00000069812.11	HES2	124.14501000000001	4.994333
ENSG00000187017.16	ESPN	4.2532313	0.370060022
ENSG00000265392.1	MIR4252	0.0	0.0
ENSG00000231868.1	AL031848.1	0.0	0.0
ENSG00000215788.10	TNFRSF25	602.4456999999999	35.710925
ENSG00000171680.21	PLEKHG5	1106.0092	26.290732000000002
ENSG00000162408.11	NOL9	463.44485	6.488075
ENSG00000253022.1	RNU6-731P	0.0	0.0
ENSG00000229519.2	AL591866.1	0.0	0.0
ENSG00000173662.21	TAS1R1	476.99996	20.43719
ENSG00000204859.13	ZBTB48	141.00003	8.870968999999999
ENSG00000162413.16	KLHL21	1891.88132	37.160764
ENSG00000116273.6	PHF13	234.0	5.65403
ENSG00000041988.15	THAP3	266.5862	18.958806
ENSG00000007923.16	DNAJC11	1143.3704899999998	36.096765000000005
ENSG00000228750.6	LINC01672	0.0	0.0
ENSG00000284744.1	AL591163.1	0.0	0.0
ENSG00000237436.1	CAMTA1-DT	0.0	0.0
ENSG00000171735.19	CAMTA1	649.99961	115.758648
ENSG00000227950.1	AL590128.1	0.0	0.0
ENSG00000237365.1	AL512330.1	0.0	0.0
ENSG00000207056.1	RNU1-8P	0.0	0.0
ENSG00000237402.1	CAMTA1-IT1	0.0	0.0
ENSG00000237728.2	Z97987.1	0.0	0.0
ENSG00000225126.1	AL365194.1	0.0	0.0
ENSG00000270171.1	AL359881.3	0.0	0.0
ENSG00000270035.1	AL359881.2	0.0	0.0
ENSG00000269978.1	AL359881.1	0.0	0.0
ENSG00000049245.13	VAMP3	2151.10989	89.321606
ENSG00000269925.1	Z98884.2	0.0	0.0
ENSG00000049246.14	PER3	205.000343332	3.0816396200400002
ENSG00000236266.1	Z98884.1	0.0	0.0
ENSG00000049247.13	UTS2	0.0	0.0
ENSG00000049249.8	TNFRSF9	24.7578	0.358899
ENSG00000270330.1	AL009183.1	0.0	0.0
ENSG00000116288.13	PARK7	5982.922990000001	783.731461
ENSG00000200344.1	RF00019	0.0	0.0
ENSG00000284747.1	AL034417.4	0.0	0.0
ENSG00000284716.1	AL034417.3	0.0	0.0
ENSG00000116285.13	ERRFI1	5352.9953000000005	155.80206
ENSG00000238290.1	AL034417.2	0.0	0.0
ENSG00000232848.1	AL034417.1	0.0	0.0
ENSG00000229305.1	AL358876.1	0.0	0.0
ENSG00000227634.2	LINC01714	0.0	0.0
ENSG00000200975.1	RNU1-7P	0.0	0.0
ENSG00000233645.1	AL358876.2	0.0	0.0
ENSG00000251977.1	RNU6-991P	0.0	0.0
ENSG00000162426.14	SLC45A1	35.99999	1.309344
ENSG00000252254.1	RF00019	0.0	0.0
ENSG00000142599.18	RERE	242.99972000000002	3.9663792000000004
ENSG00000232912.5	RERE-AS1	0.0	0.0
ENSG00000221083.1	RF00599	0.0	0.0
ENSG00000270282.1	AL096855.1	0.0	0.0
ENSG00000234619.1	RPL7P11	0.0	0.0
ENSG00000224315.2	RPL7P7	0.0	0.0
ENSG00000222511.2	RF00019	0.0	0.0
ENSG00000226545.1	AL357552.1	0.0	0.0
ENSG00000228423.2	AL357552.2	0.0	0.0
ENSG00000229716.2	RPL23AP19	0.0	0.0
ENSG00000074800.15	ENO1	15751.96921	826.38722
ENSG00000274258.1	MIR6728	0.0	0.0
ENSG00000230679.1	ENO1-AS1	0.0	0.0
ENSG00000201725.1	RNU6-304P	0.0	0.0
ENSG00000238249.2	HMGN2P17	6.51721	0.894414
ENSG00000232208.2	AL139415.1	1.11981	0.414179
ENSG00000232663.2	AL139415.2	0.0	0.0
ENSG00000131686.15	CA6	6.50379	0.402984
ENSG00000265141.2	RN7SL451P	0.0	0.0
ENSG00000197241.3	SLC2A7	0.0	0.0
ENSG00000142583.17	SLC2A5	900.826672	40.482813
ENSG00000252404.1	RF00424	0.0	0.0
ENSG00000180758.12	GPR157	70.65335	1.782232
ENSG00000228526.7	MIR34AHG	0.0	0.0
ENSG00000284357.1	MIR34A	0.0	0.0
ENSG00000234546.3	LNCTAM34A	0.0	0.0
ENSG00000049239.12	H6PD	233.1324	2.9097880000000003
ENSG00000171621.14	SPSB1	120.9995	3.834173
ENSG00000284652.1	BX323043.1	0.0	0.0
ENSG00000284693.1	LINC02606	0.0	0.0
ENSG00000252956.1	RNA5SP40	0.0	0.0
ENSG00000235263.1	AL928921.1	0.0	0.0
ENSG00000171612.7	SLC25A33	36.8352	0.834574
ENSG00000231181.1	AL954705.1	0.0	0.0
ENSG00000188807.13	TMEM201	220.0001	5.01356
ENSG00000171608.15	PIK3CD	253.41837	4.432433999999999
ENSG00000179840.5	PIK3CD-AS1	0.0	0.0
ENSG00000233268.3	AL691449.1	0.0	0.0
ENSG00000231789.2	PIK3CD-AS2	0.0	0.0
ENSG00000171603.17	CLSTN1	216.23990000000003	6.095007
ENSG00000271264.1	MZT1P1	0.0	0.0
ENSG00000280113.2	AL357140.3	0.0	0.0
ENSG00000178585.15	CTNNBIP1	135.99997000000002	10.140896999999999
ENSG00000223989.1	AL357140.1	0.0	0.0
ENSG00000285701.1	AL357140.4	0.0	0.0
ENSG00000162441.12	LZIC	588.5721	35.56836
ENSG00000228150.1	AL357140.2	0.0	0.0
ENSG00000173614.14	NMNAT1	255.5161	13.41857
ENSG00000202415.1	RN7SKP269	0.0	0.0
ENSG00000283611.2	TMEM274P	0.0	0.0
ENSG00000265521.1	MIR5697	0.0	0.0
ENSG00000241326.1	AL603962.1	0.0	0.0
ENSG00000162444.12	RBP7	2.04387	0.235486
ENSG00000130939.19	UBE4B	515.00257	8.737625000000001
ENSG00000224340.1	AL590639.1	0.0	0.0
ENSG00000233623.2	PGAM1P11	0.0	0.0
ENSG00000201746.1	RNU6-828P	0.0	0.0
ENSG00000054523.17	KIF1B	3842.78505	49.267137999999996
ENSG00000264881.1	AL358013.1	0.0	0.0
ENSG00000199562.1	RNU6-37P	0.0	0.0
ENSG00000264501.2	RN7SL731P	0.0	0.0
ENSG00000284735.1	AL139424.3	0.0	0.0
ENSG00000284642.1	AL139424.2	0.0	0.0
ENSG00000142657.21	PGD	4328.94951	219.757561
ENSG00000271989.1	AL139424.1	0.0	0.0
ENSG00000251503.8	CENPS-CORT	13.663689999999999	2.3208707
ENSG00000175279.22	CENPS	162.7854	18.77761
ENSG00000241563.3	CORT	3.55086	0.299538
ENSG00000160049.12	DFFA	880.8520000000001	32.79718
ENSG00000203469.2	AL354956.1	0.0	0.0
ENSG00000142655.13	PEX14	292.56886	14.46888
ENSG00000243267.3	RN7SL614P	0.0	0.0
ENSG00000130940.15	CASZ1	370.00028999999995	13.994658000000001
ENSG00000272078.1	AL139423.1	0.0	0.0
ENSG00000225158.2	HSPE1P24	0.0	0.0
ENSG00000175262.14	C1orf127	1.15065	0.0433013
ENSG00000215785.2	CFL1P6	0.0	0.0
ENSG00000120948.17	TARDBP	2919.5599199999997	145.31710100000004
ENSG00000277726.4	AL109811.3	24.6645	4.08896
ENSG00000009724.16	MASP2	4.19245	0.1623764
ENSG00000271895.2	AL109811.2	0.0	0.0
ENSG00000116649.10	SRM	251.99968	21.566702
ENSG00000171824.14	EXOSC10	1220.4014200296335	43.88206670096735
ENSG00000226849.1	AL109811.1	0.0	0.0
ENSG00000230337.1	EXOSC10-AS1	0.0	0.0
ENSG00000198793.12	MTOR	710.0003099999999	8.923835
ENSG00000225602.5	MTOR-AS1	0.0	0.0
ENSG00000253086.1	RNU6-537P	0.0	0.0
ENSG00000171819.5	ANGPTL7	26.000020199999998	1.05609587
ENSG00000207451.1	RNU6-291P	0.0	0.0
ENSG00000238173.1	RPL39P6	0.0	0.0
ENSG00000120942.13	UBIAD1	486.04883	14.360171
ENSG00000238199.1	UBE2V2P3	0.0	0.0
ENSG00000284646.1	AL031291.1	0.0	0.0
ENSG00000224338.2	MTCYBP45	0.0	0.0
ENSG00000204624.8	DISP3	6.0000038	0.1080179
ENSG00000285833.1	AL590989.1	0.0	0.0
ENSG00000235643.1	LINC01647	0.0	0.0
ENSG00000284708.1	AL031731.1	0.0	0.0
ENSG00000116661.11	FBXO2	2.0	0.145905
ENSG00000132879.14	FBXO44	168.23919	8.296396
ENSG00000116663.11	FBXO6	65.773	4.22687
ENSG00000116670.15	MAD2L2	848.00036	77.47269800000001
ENSG00000162490.7	DRAXIN	17.7946	0.20825
ENSG00000177674.16	AGTRAP	721.9996299999999	62.455584
ENSG00000215910.7	C1orf167	120.9961	14.437332
ENSG00000177553.6	AL953897.1	0.0	0.0
ENSG00000177000.12	MTHFR	351.89572000000004	7.398381700000002
ENSG00000011021.23	CLCN6	419.24153000000007	8.600823000000002
ENSG00000276470.1	RF02156	0.0	0.0
ENSG00000278852.1	RF02157	0.0	0.0
ENSG00000175206.10	NPPA	68.4361	7.94978
ENSG00000275915.1	RF02158	0.0	0.0
ENSG00000120937.9	NPPB	1.0	0.145487
ENSG00000224904.1	AL021155.1	0.0	0.0
ENSG00000285646.1	AL021155.2	0.0	0.0
ENSG00000199347.1	RNU5E-1	0.0	0.0
ENSG00000201801.1	RNU5E-4P	0.0	0.0
ENSG00000116685.16	KIAA2013	167.8547	5.32731
ENSG00000083444.17	PLOD1	6237.2024200000005	191.53812499999998
ENSG00000116688.16	MFN2	2581.99626	54.830007
ENSG00000270914.1	AL096840.1	0.0	0.0
ENSG00000116691.11	MIIP	451.99981	28.48723
ENSG00000202461.1	RF00019	0.0	0.0
ENSG00000276869.1	MIR6729	0.0	0.0
ENSG00000243539.3	RN7SL649P	0.0	0.0
ENSG00000120949.15	TNFRSF8	0.0	0.0
ENSG00000201135.1	RNU6-777P	0.0	0.0
ENSG00000227875.2	RPL23AP89	0.0	0.0
ENSG00000285604.1	AL357835.1	0.0	0.0
ENSG00000283789.1	MIR7846	0.0	0.0
ENSG00000028137.19	TNFRSF1B	97.4166	2.31748
ENSG00000263676.1	MIR4632	0.0	0.0
ENSG00000225196.2	RPL10P17	0.0	0.0
ENSG00000252969.1	RF00156	0.0	0.0
ENSG00000048707.15	VPS13D	139.03087402992406	2.606332100157279
ENSG00000239149.1	SNORA59A	0.0	0.0
ENSG00000229484.1	AC243836.1	0.0	0.0
ENSG00000162496.9	DHRS3	306.00033899999994	13.993998
ENSG00000221340.1	RNU6ATAC18P	0.0	0.0
ENSG00000276830.1	MIR6730	0.0	0.0
ENSG00000272482.1	AC254633.1	0.0	0.0
ENSG00000204518.2	AADACL4	1.0	0.0584558
ENSG00000226166.2	AC244670.1	0.0	0.0
ENSG00000188984.12	AADACL3	1.0	0.0228587
ENSG00000157330.10	C1orf158	2.07692	0.0511761
ENSG00000116726.4	PRAMEF12	0.0	0.0
ENSG00000116721.9	PRAMEF1	0.0	0.0
ENSG00000228338.1	LINC01784	0.0	0.0
ENSG00000239810.3	PRAMEF11	0.0	0.0
ENSG00000231103.2	PRAMEF30P	0.0	0.0
ENSG00000179172.9	HNRNPCL1	1.00999	0.087107
ENSG00000120952.4	PRAMEF2	0.0	0.0
ENSG00000243073.3	PRAMEF4	0.0	0.0
ENSG00000187545.5	PRAMEF10	0.0	0.0
ENSG00000204510.5	PRAMEF7	0.0	0.0
ENSG00000207434.1	RNU6-1072P	0.0	0.0
ENSG00000234064.1	PRAMEF29P	0.0	0.0
ENSG00000232423.6	PRAMEF6	0.0	0.0
ENSG00000274178.2	PRAMEF28P	0.0	0.0
ENSG00000274764.5	PRAMEF27	0.0	0.0
ENSG00000277058.2	HNRNPCL3	0.0	0.0
ENSG00000229571.7	PRAMEF25	0.0	0.0
ENSG00000277862.1	PRAMEF34P	0.0	0.0
ENSG00000236179.1	PRAMEF35P	0.0	0.0
ENSG00000275774.2	HNRNPCL2	0.0	0.0
ENSG00000229978.1	PRAMEF36P	0.0	0.0
ENSG00000233336.1	AC245056.1	0.0	0.0
ENSG00000280267.4	PRAMEF26	0.0	0.0
ENSG00000179412.10	HNRNPCL4	0.0	0.0
ENSG00000204505.4	PRAMEF9	0.0	0.0
ENSG00000279169.2	PRAMEF13	0.0	0.0
ENSG00000279804.2	PRAMEF18	0.0	0.0
ENSG00000250894.1	PRAMEF31P	0.0	0.0
ENSG00000270601.4	PRAMEF5	0.0	0.0
ENSG00000231219.1	PRAMEF32P	0.0	0.0
ENSG00000207511.1	RNU6-771P	0.0	0.0
ENSG00000182330.10	PRAMEF8	0.0	0.0
ENSG00000237700.2	PRAMEF33	0.0	0.0
ENSG00000204501.7	PRAMEF15	0.0	0.0
ENSG00000228229.2	AC243961.1	0.0	0.0
ENSG00000204481.7	PRAMEF14	0.0	0.0
ENSG00000204480.8	PRAMEF19	0.0	0.0
ENSG00000204479.4	PRAMEF17	0.0	0.0
ENSG00000204478.9	PRAMEF20	0.0	0.0
ENSG00000162494.6	LRRC38	5.0	0.207415
ENSG00000259961.1	AL354712.1	0.0	0.0
ENSG00000215909.3	BRWD1P1	0.0	0.0
ENSG00000162493.16	PDPN	3308.2203086499994	134.9254247081
ENSG00000222952.1	RNA5SP41	0.0	0.0
ENSG00000237445.2	AL359771.1	0.0	0.0
ENSG00000253085.1	RF00564	0.0	0.0
ENSG00000116731.22	PRDM2	760.12883	12.674467000000002
ENSG00000189337.17	KAZN	206.00000000000003	8.064031
ENSG00000252151.1	RNU6-1265P	0.0	0.0
ENSG00000231606.1	AL357873.1	0.0	0.0
ENSG00000234593.2	KAZN-AS1	0.0	0.0
ENSG00000235829.1	TBCAP2	0.0	0.0
ENSG00000175147.12	TMEM51-AS1	0.0	0.0
ENSG00000171729.14	TMEM51	3.0000016355	0.14808607984789998
ENSG00000204464.7	C1orf195	0.0	0.0
ENSG00000215720.4	AL035405.1	0.0	0.0
ENSG00000278480.1	AL391094.1	0.0	0.0
ENSG00000142621.19	FHAD1	96.350441	4.703112900000001
ENSG00000233485.1	AL031283.2	0.0	0.0
ENSG00000236045.1	AL031283.3	0.0	0.0
ENSG00000228140.1	AL031283.1	0.0	0.0
ENSG00000142634.13	EFHD2	160.0	5.90311
ENSG00000162438.11	CTRC	6.23602	0.174866
ENSG00000142615.8	CELA2A	2.82834	0.303192
ENSG00000215704.9	CELA2B	88.17166999999999	9.428382999999998
ENSG00000132906.18	CASP9	341.77218	16.001309
ENSG00000116138.13	DNAJC16	563.606650101321	10.67566650149125
ENSG00000251866.1	SCARNA21B	0.0	0.0
ENSG00000272510.1	AL121992.3	0.0	0.0
ENSG00000116771.6	AGMAT	42.8684	1.22313
ENSG00000237301.1	AL121992.1	0.0	0.0
ENSG00000235084.3	CHCHD2P6	1.3743	0.361756
ENSG00000252417.1	RNU7-179P	0.0	0.0
ENSG00000236500.1	CD24P1	0.0	0.0
ENSG00000197312.12	DDI2	580.5545000000001	16.86628
ENSG00000215695.1	RSC1A1	142.212	6.97116
ENSG00000271742.1	AL121992.2	0.0	0.0
ENSG00000116786.13	PLEKHM2	472.9995	13.938749999999999
ENSG00000237938.5	AL450998.3	0.0	0.0
