gene_id	gene_name	est_counts	tpm
ENSG00000272141.1	AL390719.2	0.0	0.0
ENSG00000205231.1	TTLL10-AS1	0.0	0.0
ENSG00000162571.13	TTLL10	0.0	0.0
ENSG00000186891.14	TNFRSF18	13.000005865	1.347789768
ENSG00000186827.11	TNFRSF4	1.0	0.0936394
ENSG00000078808.16	SDF4	1183.0	58.442059
ENSG00000176022.6	B3GALT6	63.000007	2.0914040000000003
ENSG00000184163.3	C1QTNF12	1.0	0.0976472
ENSG00000260179.1	AL162741.1	0.0	0.0
ENSG00000160087.20	UBE2J2	605.7605599999999	44.33194
ENSG00000230415.1	LINC01786	0.0	0.0
ENSG00000162572.20	SCNN1D	13.0	0.375543
ENSG00000131584.19	ACAP3	74.04847	3.6178495
ENSG00000278073.1	MIR6726	0.0	0.0
ENSG00000169972.12	PUSL1	235.50117	19.199942999999998
ENSG00000127054.20	INTS11	1148.8440304100002	55.29380375400001
ENSG00000283712.1	MIR6727	0.0	0.0
ENSG00000240731.1	AL139287.1	0.0	0.0
ENSG00000224051.7	CPTP	46.99996	2.205288
ENSG00000169962.5	TAS1R3	1.0	0.0265586
ENSG00000107404.20	DVL1	66.0	2.4909369999999997
ENSG00000284372.1	MIR6808	0.0	0.0
ENSG00000162576.16	MXRA8	3512.9971	180.10486999999998
ENSG00000175756.13	AURKAIP1	1033.0002100000002	122.34596
ENSG00000223663.2	NDUFB4P8	0.0	0.0
ENSG00000221978.12	CCNL2	1045.980050330027	53.522128015181806
ENSG00000224870.6	MRPL20-AS1	0.0	0.0
ENSG00000242485.6	MRPL20	1446.32151	223.03894200000002
ENSG00000264293.2	RN7SL657P	0.0	0.0
ENSG00000272455.1	AL391244.2	0.0	0.0
ENSG00000235098.8	ANKRD65	32.68634	2.301113
ENSG00000225905.1	AL391244.1	0.0	0.0
ENSG00000205116.3	TMEM88B	0.0	0.0
ENSG00000225285.1	LINC01770	0.0	0.0
ENSG00000179403.12	VWA1	22.00004	1.2247751
ENSG00000215915.9	ATAD3C	7.39318	0.405215
ENSG00000160072.19	ATAD3B	158.01869999999997	5.498804
ENSG00000284740.1	AL645728.2	5.53524	1.734294
ENSG00000197785.13	ATAD3A	283.39868	12.041868999999998
ENSG00000205090.9	TMEM240	0.0	0.0
ENSG00000160075.12	SSU72	1031.9409999999998	70.288027
ENSG00000215014.5	AL645728.1	0.0	0.0
ENSG00000274481.1	AL691432.3	0.0	0.0
ENSG00000228594.4	FNDC10	6.0	0.267036
ENSG00000272106.1	AL691432.2	0.0	0.0
ENSG00000197530.12	MIB2	21.028096171	2.22264130885
ENSG00000189409.13	MMP23B	0.0	0.0
ENSG00000248333.8	CDK11B	317.01943	22.196483999999998
ENSG00000272004.1	FO704657.1	0.0	0.0
ENSG00000189339.11	SLC35E2B	486.5274600000001	7.596502999999999
ENSG00000269737.2	AL691432.1	4.04723	0.277603
ENSG00000215914.4	MMP23A	0.0	0.0
ENSG00000008128.23	CDK11A	167.44768999999997	11.992068000000002
ENSG00000268575.1	AL031282.2	0.0	0.0
ENSG00000227775.3	AL031282.1	10.00827	2.67959
ENSG00000215790.7	SLC35E2A	163.81182	4.8102
ENSG00000008130.15	NADK	126.0	3.68092
ENSG00000078369.18	GNB1	821.00175	27.104125000000003
ENSG00000231050.1	AL109917.1	0.0	0.0
ENSG00000169885.10	CALML6	0.0	0.0
ENSG00000178821.13	TMEM52	1.0	0.157405
ENSG00000142609.18	CFAP74	9.64932	0.8684527999999999
ENSG00000233542.1	AL391845.2	0.0	0.0
ENSG00000187730.9	GABRD	4.1454	0.180258
ENSG00000226969.1	AL391845.1	0.0	0.0
ENSG00000067606.17	PRKCZ	2.5048500000000002	0.476655
ENSG00000271806.1	AL590822.2	0.0	0.0
ENSG00000182873.5	PRKCZ-AS1	0.0	0.0
ENSG00000162585.17	FAAP20	371.95655412134005	37.51214530478549
ENSG00000234396.3	AL590822.1	0.0	0.0
ENSG00000157933.10	SKI	44.0	0.657072
ENSG00000116151.14	MORN1	65.080708	4.2004736
ENSG00000272161.1	AL589739.1	0.0	0.0
ENSG00000269896.2	AL513477.1	8.00163	0.311961
ENSG00000272420.1	AL513477.2	0.0	0.0
ENSG00000157916.20	RER1	2314.43053	193.6147784
ENSG00000157911.10	PEX10	626.570425624	29.03536615435
ENSG00000149527.18	PLCH2	0.5	0.0200741
ENSG00000224387.1	AL139246.1	0.0	0.0
ENSG00000229393.1	AL139246.4	0.0	0.0
ENSG00000157881.14	PANK4	5.654892611	1.01451745561
ENSG00000197921.6	HES5	0.0	0.0
ENSG00000272449.2	AL139246.5	0.0	0.0
ENSG00000238164.6	TNFRSF14-AS1	0.0	0.0
ENSG00000157873.17	TNFRSF14	11.499998999999999	0.7868132000000001
ENSG00000225931.3	AL139246.2	0.0	0.0
ENSG00000228037.1	AL139246.3	0.0	0.0
ENSG00000157870.16	PRXL2B	222.50025	8.223873
ENSG00000142606.16	MMEL1	0.0	0.0
ENSG00000237058.1	AL831784.1	0.0	0.0
ENSG00000215912.12	TTC34	0.0	0.0
ENSG00000285945.1	AC242022.2	0.0	0.0
ENSG00000283259.1	AC242022.1	0.0	0.0
ENSG00000233234.1	AL592464.2	0.0	0.0
ENSG00000231630.1	AL592464.1	0.0	0.0
ENSG00000284745.1	AL589702.1	0.0	0.0
ENSG00000169717.6	ACTRT2	0.0	0.0
ENSG00000177133.10	LINC00982	0.0	0.0
ENSG00000142611.17	PRDM16	6.158654200000001	0.6994086150000001
ENSG00000283572.1	MIR4251	0.0	0.0
ENSG00000226286.1	AL008733.1	0.0	0.0
ENSG00000279839.1	AL512383.1	0.0	0.0
ENSG00000272235.1	AL590438.1	0.0	0.0
ENSG00000130762.15	ARHGEF16	0.0	0.0
ENSG00000272088.1	AL512413.1	0.0	0.0
ENSG00000162591.16	MEGF6	22.99997	0.49189380000000005
ENSG00000207776.1	MIR551A	0.0	0.0
ENSG00000238260.1	AL513320.1	0.0	0.0
ENSG00000158109.15	TPRG1L	114.8416	4.60536
ENSG00000116213.16	WRAP73	350.5738800606884	20.47340600553147
ENSG00000078900.15	TP73	21.735100433092	0.38715500760480004
ENSG00000227589.1	AL136528.1	0.0	0.0
ENSG00000235131.1	AL136528.2	0.0	0.0
ENSG00000227372.12	TP73-AS1	144.18775531543	4.7320289454912
ENSG00000276189.1	RF02197	0.0	0.0
ENSG00000162592.10	CCDC27	3.12789	0.108706
ENSG00000235169.8	SMIM1	1.0	0.21062
ENSG00000130764.10	LRRC47	393.891	8.38808
ENSG00000266075.2	RN7SL574P	0.0	0.0
ENSG00000272153.1	AL365330.1	0.0	0.0
ENSG00000116198.13	CEP104	95.57457000000001	5.741275
ENSG00000169598.15	DFFB	49.266926000000005	2.9933460000000003
ENSG00000198912.11	C1orf174	468.1086	26.504907
ENSG00000236423.5	LINC01134	0.0	0.0
ENSG00000233304.6	LINC01346	0.0	0.0
ENSG00000226374.2	LINC01345	0.0	0.0
ENSG00000284668.1	AL805961.1	0.0	0.0
ENSG00000284703.1	AL805961.2	0.0	0.0
ENSG00000229280.1	EEF1DP6	0.0	0.0
ENSG00000235054.3	LINC01777	0.0	0.0
ENSG00000284694.1	AL355602.1	0.0	0.0
ENSG00000227169.2	Z98747.1	0.0	0.0
ENSG00000232596.2	LINC01646	0.0	0.0
ENSG00000196581.10	AJAP1	0.0	0.0
ENSG00000284739.1	BX005132.2	0.0	0.0
ENSG00000284674.1	BX005132.1	0.0	0.0
ENSG00000231510.1	AL691497.1	0.0	0.0
ENSG00000284616.1	AL139823.1	0.0	0.0
ENSG00000284692.2	Z98259.3	0.0	0.0
ENSG00000284666.1	Z98259.2	0.0	0.0
ENSG00000260972.1	Z98259.1	0.0	0.0
ENSG00000283356.1	Z97988.2	0.0	0.0
ENSG00000236948.2	AL365255.1	0.0	0.0
ENSG00000264341.1	Z97988.1	0.0	0.0
ENSG00000264101.1	MIR4689	0.0	0.0
ENSG00000131697.18	NPHP4	111.999883734	2.31933496906
ENSG00000069424.14	KCNAB2	31.0001446	2.179007571
ENSG00000116254.18	CHD5	4.0	0.0735161
ENSG00000285629.1	AL031847.2	0.0	0.0
ENSG00000116251.11	RPL22	2594.013	255.820314
ENSG00000226944.1	AL031847.1	0.0	0.0
ENSG00000158286.13	RNF207	10.586392000000002	0.4852346
ENSG00000116237.16	ICMT	2380.0899000000004	67.9129
ENSG00000225077.3	LINC00337	0.0	0.0
ENSG00000173673.7	HES3	0.0	0.0
ENSG00000158292.7	GPR153	473.0	10.3324
ENSG00000097021.19	ACOT7	2007.9552300000003	139.31073599999996
ENSG00000271746.1	AL031848.2	0.0	0.0
ENSG00000069812.11	HES2	118.935635	3.7641164000000003
ENSG00000187017.16	ESPN	7.1379231999999995	0.649886157
ENSG00000265392.1	MIR4252	0.0	0.0
ENSG00000231868.1	AL031848.1	0.0	0.0
ENSG00000215788.10	TNFRSF25	549.16766	35.360826
ENSG00000171680.21	PLEKHG5	1047.9998030000002	26.2190388
ENSG00000162408.11	NOL9	394.942	5.40442
ENSG00000253022.1	RNU6-731P	0.0	0.0
ENSG00000229519.2	AL591866.1	0.0	0.0
ENSG00000173662.21	TAS1R1	536.0	23.2918
ENSG00000204859.13	ZBTB48	125.00007	8.1937245
ENSG00000162413.16	KLHL21	1998.5040999999999	45.299839999999996
ENSG00000116273.6	PHF13	161.0	4.08452
ENSG00000041988.15	THAP3	217.36131000000003	15.450658
ENSG00000007923.16	DNAJC11	1018.620495	34.40117401
ENSG00000228750.6	LINC01672	0.0	0.0
ENSG00000284744.1	AL591163.1	0.0	0.0
ENSG00000237436.1	CAMTA1-DT	0.0	0.0
ENSG00000171735.19	CAMTA1	450.00002900000004	84.8419664
ENSG00000227950.1	AL590128.1	0.0	0.0
ENSG00000237365.1	AL512330.1	0.0	0.0
ENSG00000207056.1	RNU1-8P	0.0	0.0
ENSG00000237402.1	CAMTA1-IT1	0.0	0.0
ENSG00000237728.2	Z97987.1	0.0	0.0
ENSG00000225126.1	AL365194.1	0.0	0.0
ENSG00000270171.1	AL359881.3	0.0	0.0
ENSG00000270035.1	AL359881.2	0.0	0.0
ENSG00000269978.1	AL359881.1	0.0	0.0
ENSG00000049245.13	VAMP3	2471.76467	107.529829
ENSG00000269925.1	Z98884.2	0.0	0.0
ENSG00000049246.14	PER3	153.00008508040003	3.906339609531
ENSG00000236266.1	Z98884.1	0.0	0.0
ENSG00000049247.13	UTS2	0.0	0.0
ENSG00000049249.8	TNFRSF9	18.1592	0.276422
ENSG00000270330.1	AL009183.1	0.0	0.0
ENSG00000116288.13	PARK7	5345.500899999999	728.025822
ENSG00000200344.1	RF00019	0.0	0.0
ENSG00000284747.1	AL034417.4	0.0	0.0
ENSG00000284716.1	AL034417.3	0.0	0.0
ENSG00000116285.13	ERRFI1	3998.9994899999997	124.440387
ENSG00000238290.1	AL034417.2	0.0	0.0
ENSG00000232848.1	AL034417.1	0.0	0.0
ENSG00000229305.1	AL358876.1	1.0	0.0936394
ENSG00000227634.2	LINC01714	0.0	0.0
ENSG00000200975.1	RNU1-7P	0.0	0.0
ENSG00000233645.1	AL358876.2	0.0	0.0
ENSG00000251977.1	RNU6-991P	0.0	0.0
ENSG00000162426.14	SLC45A1	26.999989999999997	1.016338
ENSG00000252254.1	RF00019	0.0	0.0
ENSG00000142599.18	RERE	200.0004	5.818155
ENSG00000232912.5	RERE-AS1	0.0	0.0
ENSG00000221083.1	RF00599	0.0	0.0
ENSG00000270282.1	AL096855.1	0.0	0.0
ENSG00000234619.1	RPL7P11	0.0	0.0
ENSG00000224315.2	RPL7P7	2.01018	0.3093
ENSG00000222511.2	RF00019	0.0	0.0
ENSG00000226545.1	AL357552.1	0.0	0.0
ENSG00000228423.2	AL357552.2	0.0	0.0
ENSG00000229716.2	RPL23AP19	0.0	0.0
ENSG00000074800.15	ENO1	15254.05131057209	856.1488730300453
ENSG00000274258.1	MIR6728	0.0	0.0
ENSG00000230679.1	ENO1-AS1	0.0	0.0
ENSG00000201725.1	RNU6-304P	0.0	0.0
ENSG00000238249.2	HMGN2P17	5.08872	0.732327
ENSG00000232208.2	AL139415.1	0.0	0.0
ENSG00000232663.2	AL139415.2	0.0	0.0
ENSG00000131686.15	CA6	2.27899	0.148207
ENSG00000265141.2	RN7SL451P	0.0	0.0
ENSG00000197241.3	SLC2A7	0.0	0.0
ENSG00000142583.17	SLC2A5	884.4730500000001	50.451329
ENSG00000252404.1	RF00424	0.0	0.0
ENSG00000180758.12	GPR157	58.076604	1.0653598
ENSG00000228526.7	MIR34AHG	0.0	0.0
ENSG00000284357.1	MIR34A	0.0	0.0
ENSG00000234546.3	LNCTAM34A	0.0	0.0
ENSG00000049239.12	H6PD	246.63058999999998	2.698681
ENSG00000171621.14	SPSB1	123.99969999999999	3.933427
ENSG00000284652.1	BX323043.1	0.0	0.0
ENSG00000284693.1	LINC02606	0.0	0.0
ENSG00000252956.1	RNA5SP40	0.0	0.0
ENSG00000235263.1	AL928921.1	0.0	0.0
ENSG00000171612.7	SLC25A33	49.3301	1.17353
ENSG00000231181.1	AL954705.1	0.0	0.0
ENSG00000188807.13	TMEM201	199.000300163561	4.76316000438055
ENSG00000171608.15	PIK3CD	245.2444	4.487244
ENSG00000179840.5	PIK3CD-AS1	0.0	0.0
ENSG00000233268.3	AL691449.1	0.0	0.0
ENSG00000231789.2	PIK3CD-AS2	0.0	0.0
ENSG00000171603.17	CLSTN1	193.1382	4.826834
ENSG00000271264.1	MZT1P1	0.0	0.0
ENSG00000280113.2	AL357140.3	0.0	0.0
ENSG00000178585.15	CTNNBIP1	93.99999	6.706562
ENSG00000223989.1	AL357140.1	0.0	0.0
ENSG00000285701.1	AL357140.4	0.0	0.0
ENSG00000162441.12	LZIC	544.95	36.42204
ENSG00000228150.1	AL357140.2	0.0	0.0
ENSG00000173614.14	NMNAT1	230.40362	13.015879
ENSG00000202415.1	RN7SKP269	0.0	0.0
ENSG00000283611.2	TMEM274P	0.0	0.0
ENSG00000265521.1	MIR5697	0.0	0.0
ENSG00000241326.1	AL603962.1	0.0	0.0
ENSG00000162444.12	RBP7	2.0442	0.247059
ENSG00000130939.19	UBE4B	404.9274400000001	6.931817
ENSG00000224340.1	AL590639.1	0.0	0.0
ENSG00000233623.2	PGAM1P11	0.0	0.0
ENSG00000201746.1	RNU6-828P	0.0	0.0
ENSG00000054523.17	KIF1B	3619.68111	48.3673903
ENSG00000264881.1	AL358013.1	0.0	0.0
ENSG00000199562.1	RNU6-37P	0.0	0.0
ENSG00000264501.2	RN7SL731P	0.0	0.0
ENSG00000284735.1	AL139424.3	0.0	0.0
ENSG00000284642.1	AL139424.2	0.0	0.0
ENSG00000142657.21	PGD	4598.95466	241.05659999999997
ENSG00000271989.1	AL139424.1	0.0	0.0
ENSG00000251503.8	CENPS-CORT	5.8042	1.15687
ENSG00000175279.22	CENPS	138.1958	16.58736
ENSG00000241563.3	CORT	8.0	0.708127
ENSG00000160049.12	DFFA	724.8534999999999	27.95697
ENSG00000203469.2	AL354956.1	0.0	0.0
ENSG00000142655.13	PEX14	239.04031999999998	12.438016000000001
ENSG00000243267.3	RN7SL614P	0.0	0.0
ENSG00000130940.15	CASZ1	350.00304	10.8522123
ENSG00000272078.1	AL139423.1	0.0	0.0
ENSG00000225158.2	HSPE1P24	0.0	0.0
ENSG00000175262.14	C1orf127	3.05222	0.120582
ENSG00000215785.2	CFL1P6	0.0	0.0
ENSG00000120948.17	TARDBP	2583.51646	135.593488
ENSG00000277726.4	AL109811.3	32.455600000000004	5.02361
ENSG00000009724.16	MASP2	2.01578	0.0821404
ENSG00000271895.2	AL109811.2	0.0	0.0
ENSG00000116649.10	SRM	298.99999	24.417457
ENSG00000171824.14	EXOSC10	1221.6277200000002	46.6065926
ENSG00000226849.1	AL109811.1	0.0	0.0
ENSG00000230337.1	EXOSC10-AS1	0.0	0.0
ENSG00000198793.12	MTOR	512.99953	5.770018000000001
ENSG00000225602.5	MTOR-AS1	0.0	0.0
ENSG00000253086.1	RNU6-537P	0.0	0.0
ENSG00000171819.5	ANGPTL7	28.0	1.1868
ENSG00000207451.1	RNU6-291P	0.0	0.0
ENSG00000238173.1	RPL39P6	0.0	0.0
ENSG00000120942.13	UBIAD1	452.21423	15.465565000000002
ENSG00000238199.1	UBE2V2P3	0.0	0.0
ENSG00000284646.1	AL031291.1	0.0	0.0
ENSG00000224338.2	MTCYBP45	0.0	0.0
ENSG00000204624.8	DISP3	0.0	0.0
ENSG00000285833.1	AL590989.1	0.0	0.0
ENSG00000235643.1	LINC01647	0.0	0.0
ENSG00000284708.1	AL031731.1	0.0	0.0
ENSG00000116661.11	FBXO2	4.25161	0.180984
ENSG00000132879.14	FBXO44	121.58017	6.909154999999999
ENSG00000116663.11	FBXO6	53.47713	3.733362
ENSG00000116670.15	MAD2L2	757.9998100000001	73.00743800000001
ENSG00000162490.7	DRAXIN	27.3431	0.336025
ENSG00000177674.16	AGTRAP	654.99973	59.195976
ENSG00000215910.7	C1orf167	139.4481	17.5059
ENSG00000177553.6	AL953897.1	0.0	0.0
ENSG00000177000.12	MTHFR	269.08815300000003	4.913525539999999
ENSG00000011021.23	CLCN6	349.42559	7.950209
ENSG00000276470.1	RF02156	0.0	0.0
ENSG00000278852.1	RF02157	0.0	0.0
ENSG00000175206.10	NPPA	48.763189999999994	6.065028
ENSG00000275915.1	RF02158	0.0	0.0
ENSG00000120937.9	NPPB	0.0	0.0
ENSG00000224904.1	AL021155.1	0.0	0.0
ENSG00000285646.1	AL021155.2	0.0	0.0
ENSG00000199347.1	RNU5E-1	0.0	0.0
ENSG00000201801.1	RNU5E-4P	0.0	0.0
ENSG00000116685.16	KIAA2013	163.1218	5.472366
ENSG00000083444.17	PLOD1	6031.12817	191.009669
ENSG00000116688.16	MFN2	2107.0047099999997	46.394951000000006
ENSG00000270914.1	AL096840.1	0.0	0.0
ENSG00000116691.11	MIIP	355.00035	23.828698999999997
ENSG00000202461.1	RF00019	0.0	0.0
ENSG00000276869.1	MIR6729	0.0	0.0
ENSG00000243539.3	RN7SL649P	0.0	0.0
ENSG00000120949.15	TNFRSF8	0.0	0.0
ENSG00000201135.1	RNU6-777P	0.0	0.0
ENSG00000227875.2	RPL23AP89	0.0	0.0
ENSG00000285604.1	AL357835.1	0.0	0.0
ENSG00000283789.1	MIR7846	0.0	0.0
ENSG00000028137.19	TNFRSF1B	54.7708	1.383474
ENSG00000263676.1	MIR4632	0.0	0.0
ENSG00000225196.2	RPL10P17	0.0	0.0
ENSG00000252969.1	RF00156	0.0	0.0
ENSG00000048707.15	VPS13D	141.0015007	2.4442341990000003
ENSG00000239149.1	SNORA59A	0.0	0.0
ENSG00000229484.1	AC243836.1	0.0	0.0
ENSG00000162496.9	DHRS3	254.98811	12.082849
ENSG00000221340.1	RNU6ATAC18P	0.0	0.0
ENSG00000276830.1	MIR6730	0.0	0.0
ENSG00000272482.1	AC254633.1	0.0	0.0
ENSG00000204518.2	AADACL4	0.0	0.0
ENSG00000226166.2	AC244670.1	0.0	0.0
ENSG00000188984.12	AADACL3	0.0	0.0
ENSG00000157330.10	C1orf158	2.70517	0.0699862
ENSG00000116726.4	PRAMEF12	1.0	0.0535615
ENSG00000116721.9	PRAMEF1	0.0	0.0
ENSG00000228338.1	LINC01784	0.0	0.0
ENSG00000239810.3	PRAMEF11	0.0	0.0
ENSG00000231103.2	PRAMEF30P	0.0	0.0
ENSG00000179172.9	HNRNPCL1	0.0	0.0
ENSG00000120952.4	PRAMEF2	0.5	0.0293225
ENSG00000243073.3	PRAMEF4	0.0	0.0
ENSG00000187545.5	PRAMEF10	0.0	0.0
ENSG00000204510.5	PRAMEF7	0.0	0.0
ENSG00000207434.1	RNU6-1072P	0.0	0.0
ENSG00000234064.1	PRAMEF29P	0.0	0.0
ENSG00000232423.6	PRAMEF6	0.0	0.0
ENSG00000274178.2	PRAMEF28P	0.0	0.0
ENSG00000274764.5	PRAMEF27	0.75	0.0383916
ENSG00000277058.2	HNRNPCL3	0.0	0.0
ENSG00000229571.7	PRAMEF25	0.0	0.0
ENSG00000277862.1	PRAMEF34P	0.0	0.0
ENSG00000236179.1	PRAMEF35P	0.0	0.0
ENSG00000275774.2	HNRNPCL2	0.0	0.0
ENSG00000229978.1	PRAMEF36P	0.0	0.0
ENSG00000233336.1	AC245056.1	0.0	0.0
ENSG00000280267.4	PRAMEF26	0.0	0.0
ENSG00000179412.10	HNRNPCL4	0.33341	0.0391779
ENSG00000204505.4	PRAMEF9	0.0	0.0
ENSG00000279169.2	PRAMEF13	0.0	0.0
ENSG00000279804.2	PRAMEF18	0.0	0.0
ENSG00000250894.1	PRAMEF31P	0.0	0.0
ENSG00000270601.4	PRAMEF5	0.0	0.0
ENSG00000231219.1	PRAMEF32P	0.0	0.0
ENSG00000207511.1	RNU6-771P	0.0	0.0
ENSG00000182330.10	PRAMEF8	0.0	0.0
ENSG00000237700.2	PRAMEF33	0.0	0.0
ENSG00000204501.7	PRAMEF15	1.0	0.05113
ENSG00000228229.2	AC243961.1	0.0	0.0
ENSG00000204481.7	PRAMEF14	2.0	0.147409
ENSG00000204480.8	PRAMEF19	0.0	0.0
ENSG00000204479.4	PRAMEF17	0.0	0.0
ENSG00000204478.9	PRAMEF20	0.0	0.0
ENSG00000162494.6	LRRC38	2.0	0.0870952
ENSG00000259961.1	AL354712.1	0.0	0.0
ENSG00000215909.3	BRWD1P1	0.0	0.0
ENSG00000162493.16	PDPN	2678.1738886999997	126.54487532000002
ENSG00000222952.1	RNA5SP41	0.0	0.0
ENSG00000237445.2	AL359771.1	0.0	0.0
ENSG00000253085.1	RF00564	0.0	0.0
ENSG00000116731.22	PRDM2	609.1101499999999	12.379077
ENSG00000189337.17	KAZN	234.61325	10.41207
ENSG00000252151.1	RNU6-1265P	0.0	0.0
ENSG00000231606.1	AL357873.1	0.0	0.0
ENSG00000234593.2	KAZN-AS1	0.0	0.0
ENSG00000235829.1	TBCAP2	1.0	0.432267
ENSG00000175147.12	TMEM51-AS1	0.0	0.0
ENSG00000171729.14	TMEM51	12.0	0.621416
ENSG00000204464.7	C1orf195	0.0	0.0
ENSG00000215720.4	AL035405.1	0.0	0.0
ENSG00000278480.1	AL391094.1	0.0	0.0
ENSG00000142621.19	FHAD1	116.303255	6.604805799999999
ENSG00000233485.1	AL031283.2	0.0	0.0
ENSG00000236045.1	AL031283.3	0.0	0.0
ENSG00000228140.1	AL031283.1	0.0	0.0
ENSG00000142634.13	EFHD2	121.0	4.68664
ENSG00000162438.11	CTRC	7.68501	0.226254
ENSG00000142615.8	CELA2A	2.99659	0.336988
ENSG00000215704.9	CELA2B	80.86975000000001	10.077263
ENSG00000132906.18	CASP9	309.13041000000004	16.284262
ENSG00000116138.13	DNAJC16	524.29119	11.420758
ENSG00000251866.1	SCARNA21B	0.0	0.0
ENSG00000272510.1	AL121992.3	0.0	0.0
ENSG00000116771.6	AGMAT	30.6877	0.919294
ENSG00000237301.1	AL121992.1	0.0	0.0
ENSG00000235084.3	CHCHD2P6	2.82818	0.778743
ENSG00000252417.1	RNU7-179P	0.0	0.0
ENSG00000236500.1	CD24P1	0.0	0.0
ENSG00000197312.12	DDI2	568.56749	12.59658
ENSG00000215695.1	RSC1A1	121.023	6.22726
ENSG00000271742.1	AL121992.2	0.0	0.0
ENSG00000116786.13	PLEKHM2	460.0	13.171779
ENSG00000237938.5	AL450998.3	0.0	0.0
ENSG00000162461.8	SLC25A34	112.744	3.33919
